"osm_id","osm_type","osm_url","lat","lon","name","name:en","name:gv","natural","ele","wikidata"
"78189897","way","https://osm.org/way/78189897","","","","","","water","",""
"78201241","way","https://osm.org/way/78201241","","","","","","wood","",""
"79136929","way","https://osm.org/way/79136929","","","","","","wood","",""
"79212558","way","https://osm.org/way/79212558","","","","","","wood","",""
"79212559","way","https://osm.org/way/79212559","","","","","","wood","",""
"79212560","way","https://osm.org/way/79212560","","","","","","wood","",""
"79212561","way","https://osm.org/way/79212561","","","","","","wood","",""
"79212562","way","https://osm.org/way/79212562","","","","","","wood","",""
"79212572","way","https://osm.org/way/79212572","","","","","","wood","",""
"79212586","way","https://osm.org/way/79212586","","","","","","wood","",""
"79212593","way","https://osm.org/way/79212593","","","","","","water","",""
"79212599","way","https://osm.org/way/79212599","","","","","","water","",""
"79212600","way","https://osm.org/way/79212600","","","","","","water","",""
"79212619","way","https://osm.org/way/79212619","","","","","","water","",""
"79212679","way","https://osm.org/way/79212679","","","","","","wood","",""
"79212691","way","https://osm.org/way/79212691","","","","","","wood","",""
"80275131","way","https://osm.org/way/80275131","","","","","","wood","",""
"80275141","way","https://osm.org/way/80275141","","","","","","wood","",""
"80826082","way","https://osm.org/way/80826082","","","","","","wood","",""
"80832200","way","https://osm.org/way/80832200","","","","","","wood","",""
"81796249","way","https://osm.org/way/81796249","","","","","","scrub","",""
"81796250","way","https://osm.org/way/81796250","","","","","","cliff","",""
"81796251","way","https://osm.org/way/81796251","","","","","","wood","",""
"81796252","way","https://osm.org/way/81796252","","","","","","wood","",""
"81796253","way","https://osm.org/way/81796253","","","","","","wood","",""
"81796256","way","https://osm.org/way/81796256","","","","","","wood","",""
"82451443","way","https://osm.org/way/82451443","","","","","","wood","",""
"82569400","way","https://osm.org/way/82569400","","","","","","wood","",""
"82626208","way","https://osm.org/way/82626208","","","","","","heath","",""
"82628006","way","https://osm.org/way/82628006","","","","","","heath","",""
"82628744","way","https://osm.org/way/82628744","","","","","","heath","",""
"82628747","way","https://osm.org/way/82628747","","","","","","heath","",""
"82628750","way","https://osm.org/way/82628750","","","","","","heath","",""
"82628752","way","https://osm.org/way/82628752","","","","","","heath","",""
"82726695","way","https://osm.org/way/82726695","","","","","","wood","",""
"82731166","way","https://osm.org/way/82731166","","","","","","wood","",""
"82731174","way","https://osm.org/way/82731174","","","","","","wood","",""
"82731211","way","https://osm.org/way/82731211","","","","","","wood","",""
"83355189","way","https://osm.org/way/83355189","","","","","","wetland","",""
"83743269","way","https://osm.org/way/83743269","","","","","","heath","",""
"83743274","way","https://osm.org/way/83743274","","","","","","heath","",""
"83743307","way","https://osm.org/way/83743307","","","","","","heath","",""
"87176833","way","https://osm.org/way/87176833","","","","","","water","",""
"92112433","way","https://osm.org/way/92112433","","","","","","scrub","",""
"99582422","way","https://osm.org/way/99582422","","","","","","water","",""
"99582426","way","https://osm.org/way/99582426","","","","","","water","",""
"99582440","way","https://osm.org/way/99582440","","","","","","beach","",""
"99582492","way","https://osm.org/way/99582492","","","","","","water","",""
"99620569","way","https://osm.org/way/99620569","","","","","","wood","",""
"99620574","way","https://osm.org/way/99620574","","","","","","wood","",""
"99620584","way","https://osm.org/way/99620584","","","","","","water","",""
"99620590","way","https://osm.org/way/99620590","","","","","","water","",""
"99620591","way","https://osm.org/way/99620591","","","","","","water","",""
"99620593","way","https://osm.org/way/99620593","","","","","","wood","",""
"99620597","way","https://osm.org/way/99620597","","","","","","water","",""
"99620600","way","https://osm.org/way/99620600","","","","","","water","",""
"99620603","way","https://osm.org/way/99620603","","","","","","water","",""
"99620605","way","https://osm.org/way/99620605","","","","","","wood","",""
"100438935","way","https://osm.org/way/100438935","","","","","","wood","",""
"101520855","way","https://osm.org/way/101520855","","","","","","wood","",""
"101836206","way","https://osm.org/way/101836206","","","","","","cliff","",""
"102283091","way","https://osm.org/way/102283091","","","","","","wood","",""
"102283166","way","https://osm.org/way/102283166","","","","","","heath","",""
"102347368","way","https://osm.org/way/102347368","","","","","","wood","",""
"102347370","way","https://osm.org/way/102347370","","","","","","heath","",""
"102724310","way","https://osm.org/way/102724310","","","","","","wood","",""
"102724317","way","https://osm.org/way/102724317","","","","","","wood","",""
"102724335","way","https://osm.org/way/102724335","","","","","","wood","",""
"102725230","way","https://osm.org/way/102725230","","","","","","wood","",""
"102734596","way","https://osm.org/way/102734596","","","","","","wood","",""
"102737917","way","https://osm.org/way/102737917","","","","","","wood","",""
"102783339","way","https://osm.org/way/102783339","","","","","","beach","",""
"103216183","way","https://osm.org/way/103216183","","","","","","wood","",""
"103216186","way","https://osm.org/way/103216186","","","","","","wood","",""
"103216188","way","https://osm.org/way/103216188","","","","","","wood","",""
"103216193","way","https://osm.org/way/103216193","","","","","","wood","",""
"103216196","way","https://osm.org/way/103216196","","","","","","wood","",""
"103229276","way","https://osm.org/way/103229276","","","","","","beach","",""
"103229278","way","https://osm.org/way/103229278","","","","","","beach","",""
"103229283","way","https://osm.org/way/103229283","","","","","","beach","",""
"103229285","way","https://osm.org/way/103229285","","","","","","beach","",""
"103410422","way","https://osm.org/way/103410422","","","","","","wood","",""
"103529597","way","https://osm.org/way/103529597","","","","","","water","",""
"103567086","way","https://osm.org/way/103567086","","","","","","wood","",""
"103568615","way","https://osm.org/way/103568615","","","","","","wood","",""
"103807244","way","https://osm.org/way/103807244","","","","","","wood","",""
"103988141","way","https://osm.org/way/103988141","","","","","","wood","",""
"104036617","way","https://osm.org/way/104036617","","","","","","heath","",""
"104036620","way","https://osm.org/way/104036620","","","","","","wood","",""
"104051629","way","https://osm.org/way/104051629","","","","","","coastline","",""
"104059669","way","https://osm.org/way/104059669","","","","","","wood","",""
"104059671","way","https://osm.org/way/104059671","","","","","","water","",""
"104204733","way","https://osm.org/way/104204733","","","","","","wood","",""
"104260663","way","https://osm.org/way/104260663","","","","","","wood","",""
"104260689","way","https://osm.org/way/104260689","","","","","","wood","",""
"104864167","way","https://osm.org/way/104864167","","","","","","water","",""
"104864192","way","https://osm.org/way/104864192","","","","","","water","",""
"104907995","way","https://osm.org/way/104907995","","","","","","coastline","",""
"104907997","way","https://osm.org/way/104907997","","","","","","coastline","",""
"104907998","way","https://osm.org/way/104907998","","","","","","beach","",""
"104908007","way","https://osm.org/way/104908007","","","","","","coastline","",""
"104908011","way","https://osm.org/way/104908011","","","","","","coastline","",""
"105039326","way","https://osm.org/way/105039326","","","","","","water","",""
"105051035","way","https://osm.org/way/105051035","","","","","","grassland","",""
"105079882","way","https://osm.org/way/105079882","","","","","","beach","",""
"105079883","way","https://osm.org/way/105079883","","","","","","beach","",""
"105866598","way","https://osm.org/way/105866598","","","","","","water","",""
"105866600","way","https://osm.org/way/105866600","","","","","","wood","",""
"105866601","way","https://osm.org/way/105866601","","","","","","water","",""
"105897873","way","https://osm.org/way/105897873","","","","","","water","",""
"109904063","way","https://osm.org/way/109904063","","","","","","scrub","",""
"110380412","way","https://osm.org/way/110380412","","","","","","water","",""
"110437367","way","https://osm.org/way/110437367","","","","","","water","",""
"110658213","way","https://osm.org/way/110658213","","","","","","water","",""
"111826952","way","https://osm.org/way/111826952","","","","","","wood","",""
"112232282","way","https://osm.org/way/112232282","","","","","","water","",""
"112472888","way","https://osm.org/way/112472888","","","","","","water","",""
"112579010","way","https://osm.org/way/112579010","","","","","","cliff","",""
"112580024","way","https://osm.org/way/112580024","","","","","","cliff","",""
"112977995","way","https://osm.org/way/112977995","","","","","","cliff","",""
"112978802","way","https://osm.org/way/112978802","","","","","","water","",""
"112978970","way","https://osm.org/way/112978970","","","","","","cliff","",""
"114186059","way","https://osm.org/way/114186059","","","","","","heath","",""
"118191013","way","https://osm.org/way/118191013","","","","","","cliff","",""
"118603430","way","https://osm.org/way/118603430","","","","","","cliff","",""
"127579677","way","https://osm.org/way/127579677","","","","","","scrub","",""
"144839772","way","https://osm.org/way/144839772","","","","","","coastline","",""
"144839773","way","https://osm.org/way/144839773","","","","","","coastline","",""
"144840631","way","https://osm.org/way/144840631","","","","","","coastline","",""
"144840632","way","https://osm.org/way/144840632","","","","","","coastline","",""
"144845320","way","https://osm.org/way/144845320","","","","","","coastline","",""
"144946893","way","https://osm.org/way/144946893","","","","","","coastline","",""
"144946894","way","https://osm.org/way/144946894","","","","","","beach","",""
"155008712","way","https://osm.org/way/155008712","","","","","","water","",""
"156416752","way","https://osm.org/way/156416752","","","","","","wood","",""
"157421918","way","https://osm.org/way/157421918","","","","","","coastline","",""
"159110550","way","https://osm.org/way/159110550","","","","","","coastline","",""
"159110551","way","https://osm.org/way/159110551","","","","","","coastline","",""
"160232395","way","https://osm.org/way/160232395","","","","","","wood","",""
"160232428","way","https://osm.org/way/160232428","","","","","","wood","",""
"162875715","way","https://osm.org/way/162875715","","","","","","water","",""
"164439494","way","https://osm.org/way/164439494","","","","","","water","",""
"165886058","way","https://osm.org/way/165886058","","","","","","water","",""
"167318692","way","https://osm.org/way/167318692","","","","","","water","",""
"167321760","way","https://osm.org/way/167321760","","","","","","water","",""
"168160843","way","https://osm.org/way/168160843","","","","","","water","",""
"168171629","way","https://osm.org/way/168171629","","","","","","water","",""
"170507908","way","https://osm.org/way/170507908","","","","","","beach","",""
"182200245","way","https://osm.org/way/182200245","","","","","","bare_rock","",""
"182200246","way","https://osm.org/way/182200246","","","","","","coastline","",""
"182200248","way","https://osm.org/way/182200248","","","","","","coastline","",""
"182200249","way","https://osm.org/way/182200249","","","","","","coastline","",""
"182200250","way","https://osm.org/way/182200250","","","","","","coastline","",""
"182200251","way","https://osm.org/way/182200251","","","","","","bare_rock","",""
"182200252","way","https://osm.org/way/182200252","","","","","","coastline","",""
"183946904","way","https://osm.org/way/183946904","","","","","","water","",""
"183946916","way","https://osm.org/way/183946916","","","","","","water","",""
"186062800","way","https://osm.org/way/186062800","","","","","","cliff","",""
"186063461","way","https://osm.org/way/186063461","","","","","","cliff","",""
"186070584","way","https://osm.org/way/186070584","","","","","","cliff","",""
"186070787","way","https://osm.org/way/186070787","","","","","","cliff","",""
"186070788","way","https://osm.org/way/186070788","","","","","","cliff","",""
"186122707","way","https://osm.org/way/186122707","","","","","","cliff","",""
"186123028","way","https://osm.org/way/186123028","","","","","","embankment","",""
"186123029","way","https://osm.org/way/186123029","","","","","","cliff","",""
"186123030","way","https://osm.org/way/186123030","","","","","","embankment","",""
"186123031","way","https://osm.org/way/186123031","","","","","","embankment","",""
"186123468","way","https://osm.org/way/186123468","","","","","","embankment","",""
"186130913","way","https://osm.org/way/186130913","","","","","","water","",""
"186131890","way","https://osm.org/way/186131890","","","","","","coastline","",""
"186131891","way","https://osm.org/way/186131891","","","","","","coastline","",""
"186216409","way","https://osm.org/way/186216409","","","","","","cliff","",""
"186237180","way","https://osm.org/way/186237180","","","","","","scrub","",""
"186697657","way","https://osm.org/way/186697657","","","","","","beach","",""
"186704425","way","https://osm.org/way/186704425","","","","","","beach","",""
"186704434","way","https://osm.org/way/186704434","","","","","","coastline","",""
"197597483","way","https://osm.org/way/197597483","","","","","","wood","",""
"197597485","way","https://osm.org/way/197597485","","","","","","wood","",""
"197597486","way","https://osm.org/way/197597486","","","","","","water","",""
"197597489","way","https://osm.org/way/197597489","","","","","","wood","",""
"197597802","way","https://osm.org/way/197597802","","","","","","wood","",""
"197597803","way","https://osm.org/way/197597803","","","","","","wood","",""
"217428497","way","https://osm.org/way/217428497","","","","","","wood","",""
"217428527","way","https://osm.org/way/217428527","","","","","","water","",""
"228640720","way","https://osm.org/way/228640720","","","","","","wood","",""
"228640743","way","https://osm.org/way/228640743","","","","","","wood","",""
"229781191","way","https://osm.org/way/229781191","","","","","","wood","",""
"229781192","way","https://osm.org/way/229781192","","","","","","wood","",""
"230235696","way","https://osm.org/way/230235696","","","","","","wood","",""
"231109027","way","https://osm.org/way/231109027","","","","","","beach","",""
"231109028","way","https://osm.org/way/231109028","","","","","","cliff","",""
"231109029","way","https://osm.org/way/231109029","","","","","","beach","",""
"231111756","way","https://osm.org/way/231111756","","","","","","cliff","",""
"231111757","way","https://osm.org/way/231111757","","","","","","cliff","",""
"231779805","way","https://osm.org/way/231779805","","","","","","water","",""
"231779808","way","https://osm.org/way/231779808","","","","","","wood","",""
"231779842","way","https://osm.org/way/231779842","","","","","","wood","",""
"231779843","way","https://osm.org/way/231779843","","","","","","wood","",""
"231971239","way","https://osm.org/way/231971239","","","","","","wood","",""
"231971416","way","https://osm.org/way/231971416","","","","","","water","",""
"231971420","way","https://osm.org/way/231971420","","","","","","water","",""
"232184179","way","https://osm.org/way/232184179","","","","","","wood","",""
"232184186","way","https://osm.org/way/232184186","","","","","","wood","",""
"232200240","way","https://osm.org/way/232200240","","","","","","water","",""
"232200244","way","https://osm.org/way/232200244","","","","","","wood","",""
"232257187","way","https://osm.org/way/232257187","","","","","","wood","",""
"232257189","way","https://osm.org/way/232257189","","","","","","wood","",""
"232889222","way","https://osm.org/way/232889222","","","","","","water","",""
"240512016","way","https://osm.org/way/240512016","","","","","","water","",""
"245251717","way","https://osm.org/way/245251717","","","","","","water","",""
"260729306","way","https://osm.org/way/260729306","","","","","","scrub","",""
"260730964","way","https://osm.org/way/260730964","","","","","","water","",""
"260731333","way","https://osm.org/way/260731333","","","","","","water","",""
"274541683","way","https://osm.org/way/274541683","","","","","","heath","",""
"274541687","way","https://osm.org/way/274541687","","","","","","heath","",""
"274541691","way","https://osm.org/way/274541691","","","","","","heath","",""
"274542079","way","https://osm.org/way/274542079","","","","","","heath","",""
"274542082","way","https://osm.org/way/274542082","","","","","","heath","",""
"281975215","way","https://osm.org/way/281975215","","","","","","wood","",""
"296946951","way","https://osm.org/way/296946951","","","","","","water","",""
"296946952","way","https://osm.org/way/296946952","","","","","","water","",""
"296946953","way","https://osm.org/way/296946953","","","","","","water","",""
"300620290","way","https://osm.org/way/300620290","","","","","","water","",""
"328980132","way","https://osm.org/way/328980132","","","","","","water","",""
"328980144","way","https://osm.org/way/328980144","","","","","","water","",""
"334364209","way","https://osm.org/way/334364209","","","","","","beach","",""
"335685241","way","https://osm.org/way/335685241","","","","","","wood","",""
"377355074","way","https://osm.org/way/377355074","","","","","","water","",""
"412956674","way","https://osm.org/way/412956674","","","","","","water","",""
"453060140","way","https://osm.org/way/453060140","","","","","","wood","",""
"453087471","way","https://osm.org/way/453087471","","","","","","wood","",""
"453087473","way","https://osm.org/way/453087473","","","","","","wood","",""
"453087474","way","https://osm.org/way/453087474","","","","","","wood","",""
"453265764","way","https://osm.org/way/453265764","","","","","","wood","",""
"453538875","way","https://osm.org/way/453538875","","","","","","wood","",""
"453538876","way","https://osm.org/way/453538876","","","","","","wood","",""
"453538877","way","https://osm.org/way/453538877","","","","","","wood","",""
"453538879","way","https://osm.org/way/453538879","","","","","","wood","",""
"453538880","way","https://osm.org/way/453538880","","","","","","wood","",""
"453728293","way","https://osm.org/way/453728293","","","","","","wood","",""
"453728307","way","https://osm.org/way/453728307","","","","","","wood","",""
"453728308","way","https://osm.org/way/453728308","","","","","","wood","",""
"453728309","way","https://osm.org/way/453728309","","","","","","wood","",""
"453728318","way","https://osm.org/way/453728318","","","","","","wood","",""
"453728319","way","https://osm.org/way/453728319","","","","","","wood","",""
"453759599","way","https://osm.org/way/453759599","","","","","","wood","",""
"453759600","way","https://osm.org/way/453759600","","","","","","wood","",""
"453982333","way","https://osm.org/way/453982333","","","","","","wood","",""
"454276166","way","https://osm.org/way/454276166","","","","","","wood","",""
"454282850","way","https://osm.org/way/454282850","","","","","","wood","",""
"457437607","way","https://osm.org/way/457437607","","","","","","wood","",""
"464296055","way","https://osm.org/way/464296055","","","","","","wood","",""
"478488094","way","https://osm.org/way/478488094","","","","","","wood","",""
"482911137","way","https://osm.org/way/482911137","","","","","","wood","",""
"482911147","way","https://osm.org/way/482911147","","","","","","wood","",""
"482911383","way","https://osm.org/way/482911383","","","","","","wood","",""
"495667286","way","https://osm.org/way/495667286","","","","","","water","",""
"495667288","way","https://osm.org/way/495667288","","","","","","water","",""
"495667289","way","https://osm.org/way/495667289","","","","","","water","",""
"498672248","way","https://osm.org/way/498672248","","","","","","bare_rock","",""
"498672250","way","https://osm.org/way/498672250","","","","","","cliff","",""
"498672251","way","https://osm.org/way/498672251","","","","","","cliff","",""
"498673436","way","https://osm.org/way/498673436","","","","","","cliff","",""
"525888821","way","https://osm.org/way/525888821","","","","","","scrub","",""
"525890437","way","https://osm.org/way/525890437","","","","","","wood","",""
"525897171","way","https://osm.org/way/525897171","","","","","","water","",""
"525900079","way","https://osm.org/way/525900079","","","","","","wood","",""
"525902301","way","https://osm.org/way/525902301","","","","","","wood","",""
"525903272","way","https://osm.org/way/525903272","","","","","","wood","",""
"525903275","way","https://osm.org/way/525903275","","","","","","wood","",""
"525903276","way","https://osm.org/way/525903276","","","","","","wood","",""
"525903277","way","https://osm.org/way/525903277","","","","","","wood","",""
"525952436","way","https://osm.org/way/525952436","","","","","","scrub","",""
"525952437","way","https://osm.org/way/525952437","","","","","","scrub","",""
"525952692","way","https://osm.org/way/525952692","","","","","","heath","",""
"525953017","way","https://osm.org/way/525953017","","","","","","heath","",""
"526074277","way","https://osm.org/way/526074277","","","","","","wood","",""
"526074280","way","https://osm.org/way/526074280","","","","","","wood","",""
"526080499","way","https://osm.org/way/526080499","","","","","","water","",""
"526080500","way","https://osm.org/way/526080500","","","","","","water","",""
"526080503","way","https://osm.org/way/526080503","","","","","","wood","",""
"526080504","way","https://osm.org/way/526080504","","","","","","water","",""
"526080511","way","https://osm.org/way/526080511","","","","","","scree","",""
"526081941","way","https://osm.org/way/526081941","","","","","","wood","",""
"526081942","way","https://osm.org/way/526081942","","","","","","wood","",""
"526081943","way","https://osm.org/way/526081943","","","","","","scrub","",""
"526081944","way","https://osm.org/way/526081944","","","","","","wood","",""
"526081945","way","https://osm.org/way/526081945","","","","","","wood","",""
"526081948","way","https://osm.org/way/526081948","","","","","","wood","",""
"526083264","way","https://osm.org/way/526083264","","","","","","wood","",""
"526083278","way","https://osm.org/way/526083278","","","","","","wood","",""
"526084648","way","https://osm.org/way/526084648","","","","","","wood","",""
"526084650","way","https://osm.org/way/526084650","","","","","","wood","",""
"526085894","way","https://osm.org/way/526085894","","","","","","wood","",""
"526085896","way","https://osm.org/way/526085896","","","","","","wood","",""
"526085897","way","https://osm.org/way/526085897","","","","","","wood","",""
"526085898","way","https://osm.org/way/526085898","","","","","","wood","",""
"526087587","way","https://osm.org/way/526087587","","","","","","heath","",""
"526088780","way","https://osm.org/way/526088780","","","","","","wood","",""
"526088808","way","https://osm.org/way/526088808","","","","","","wood","",""
"526090203","way","https://osm.org/way/526090203","","","","","","wood","",""
"526090204","way","https://osm.org/way/526090204","","","","","","wood","",""
"526090224","way","https://osm.org/way/526090224","","","","","","wood","",""
"526100271","way","https://osm.org/way/526100271","","","","","","wood","",""
"526100272","way","https://osm.org/way/526100272","","","","","","wood","",""
"526100273","way","https://osm.org/way/526100273","","","","","","wood","",""
"526100274","way","https://osm.org/way/526100274","","","","","","wood","",""
"526100275","way","https://osm.org/way/526100275","","","","","","wood","",""
"526100276","way","https://osm.org/way/526100276","","","","","","scrub","",""
"526100277","way","https://osm.org/way/526100277","","","","","","wood","",""
"526100279","way","https://osm.org/way/526100279","","","","","","scrub","",""
"526102528","way","https://osm.org/way/526102528","","","","","","wood","",""
"526102530","way","https://osm.org/way/526102530","","","","","","wood","",""
"526169398","way","https://osm.org/way/526169398","","","","","","wood","",""
"526170353","way","https://osm.org/way/526170353","","","","","","wood","",""
"526170354","way","https://osm.org/way/526170354","","","","","","wood","",""
"526171748","way","https://osm.org/way/526171748","","","","","","wood","",""
"526171749","way","https://osm.org/way/526171749","","","","","","wood","",""
"526171760","way","https://osm.org/way/526171760","","","","","","wood","",""
"526171762","way","https://osm.org/way/526171762","","","","","","wood","",""
"526171764","way","https://osm.org/way/526171764","","","","","","wood","",""
"526174603","way","https://osm.org/way/526174603","","","","","","wood","",""
"526174608","way","https://osm.org/way/526174608","","","","","","wood","",""
"526174609","way","https://osm.org/way/526174609","","","","","","wood","",""
"526174610","way","https://osm.org/way/526174610","","","","","","scrub","",""
"526174611","way","https://osm.org/way/526174611","","","","","","wood","",""
"526174612","way","https://osm.org/way/526174612","","","","","","wood","",""
"526174613","way","https://osm.org/way/526174613","","","","","","wood","",""
"526174614","way","https://osm.org/way/526174614","","","","","","wood","",""
"526174615","way","https://osm.org/way/526174615","","","","","","wood","",""
"526174616","way","https://osm.org/way/526174616","","","","","","wood","",""
"526174617","way","https://osm.org/way/526174617","","","","","","wood","",""
"526174618","way","https://osm.org/way/526174618","","","","","","wood","",""
"526174619","way","https://osm.org/way/526174619","","","","","","wood","",""
"526174620","way","https://osm.org/way/526174620","","","","","","wood","",""
"526174621","way","https://osm.org/way/526174621","","","","","","wood","",""
"526174622","way","https://osm.org/way/526174622","","","","","","wood","",""
"526174623","way","https://osm.org/way/526174623","","","","","","wood","",""
"526174624","way","https://osm.org/way/526174624","","","","","","wood","",""
"526174625","way","https://osm.org/way/526174625","","","","","","wood","",""
"526174626","way","https://osm.org/way/526174626","","","","","","wood","",""
"526175978","way","https://osm.org/way/526175978","","","","","","scrub","",""
"526175982","way","https://osm.org/way/526175982","","","","","","wood","",""
"526175984","way","https://osm.org/way/526175984","","","","","","wood","",""
"526175987","way","https://osm.org/way/526175987","","","","","","wood","",""
"526175990","way","https://osm.org/way/526175990","","","","","","wood","",""
"526175992","way","https://osm.org/way/526175992","","","","","","wood","",""
"526175995","way","https://osm.org/way/526175995","","","","","","wood","",""
"526175998","way","https://osm.org/way/526175998","","","","","","wood","",""
"526176000","way","https://osm.org/way/526176000","","","","","","wood","",""
"526176003","way","https://osm.org/way/526176003","","","","","","wood","",""
"526177197","way","https://osm.org/way/526177197","","","","","","wood","",""
"526177198","way","https://osm.org/way/526177198","","","","","","wood","",""
"526177200","way","https://osm.org/way/526177200","","","","","","wood","",""
"526177201","way","https://osm.org/way/526177201","","","","","","wood","",""
"526177202","way","https://osm.org/way/526177202","","","","","","wood","",""
"526177203","way","https://osm.org/way/526177203","","","","","","wood","",""
"526177669","way","https://osm.org/way/526177669","","","","","","scrub","",""
"526177670","way","https://osm.org/way/526177670","","","","","","wood","",""
"526177676","way","https://osm.org/way/526177676","","","","","","wood","",""
"526419044","way","https://osm.org/way/526419044","","","","","","wood","",""
"526419045","way","https://osm.org/way/526419045","","","","","","wood","",""
"526419046","way","https://osm.org/way/526419046","","","","","","wood","",""
"526419047","way","https://osm.org/way/526419047","","","","","","wood","",""
"526419048","way","https://osm.org/way/526419048","","","","","","wood","",""
"526419049","way","https://osm.org/way/526419049","","","","","","wood","",""
"526419050","way","https://osm.org/way/526419050","","","","","","wood","",""
"526419051","way","https://osm.org/way/526419051","","","","","","wood","",""
"526419052","way","https://osm.org/way/526419052","","","","","","wood","",""
"526419053","way","https://osm.org/way/526419053","","","","","","wood","",""
"526419054","way","https://osm.org/way/526419054","","","","","","wood","",""
"526419055","way","https://osm.org/way/526419055","","","","","","wood","",""
"526419056","way","https://osm.org/way/526419056","","","","","","wood","",""
"526419057","way","https://osm.org/way/526419057","","","","","","wood","",""
"526419058","way","https://osm.org/way/526419058","","","","","","wood","",""
"526419059","way","https://osm.org/way/526419059","","","","","","wood","",""
"526419060","way","https://osm.org/way/526419060","","","","","","wood","",""
"526419061","way","https://osm.org/way/526419061","","","","","","wood","",""
"526419062","way","https://osm.org/way/526419062","","","","","","wood","",""
"526419063","way","https://osm.org/way/526419063","","","","","","wood","",""
"526420655","way","https://osm.org/way/526420655","","","","","","wood","",""
"526420656","way","https://osm.org/way/526420656","","","","","","wood","",""
"526420657","way","https://osm.org/way/526420657","","","","","","scrub","",""
"526420658","way","https://osm.org/way/526420658","","","","","","scrub","",""
"526420659","way","https://osm.org/way/526420659","","","","","","wood","",""
"526420662","way","https://osm.org/way/526420662","","","","","","wood","",""
"526420667","way","https://osm.org/way/526420667","","","","","","scrub","",""
"526420668","way","https://osm.org/way/526420668","","","","","","scrub","",""
"526422256","way","https://osm.org/way/526422256","","","","","","wood","",""
"526422258","way","https://osm.org/way/526422258","","","","","","wood","",""
"526422260","way","https://osm.org/way/526422260","","","","","","scrub","",""
"526422262","way","https://osm.org/way/526422262","","","","","","scrub","",""
"526422263","way","https://osm.org/way/526422263","","","","","","wood","",""
"526422265","way","https://osm.org/way/526422265","","","","","","wood","",""
"526422267","way","https://osm.org/way/526422267","","","","","","scrub","",""
"526422269","way","https://osm.org/way/526422269","","","","","","wood","",""
"526423275","way","https://osm.org/way/526423275","","","","","","wood","",""
"526423276","way","https://osm.org/way/526423276","","","","","","scrub","",""
"526423277","way","https://osm.org/way/526423277","","","","","","wood","",""
"526423282","way","https://osm.org/way/526423282","","","","","","wood","",""
"526424490","way","https://osm.org/way/526424490","","","","","","wood","",""
"526424495","way","https://osm.org/way/526424495","","","","","","wood","",""
"526424496","way","https://osm.org/way/526424496","","","","","","wood","",""
"526424497","way","https://osm.org/way/526424497","","","","","","wood","",""
"526424498","way","https://osm.org/way/526424498","","","","","","wood","",""
"526424499","way","https://osm.org/way/526424499","","","","","","wood","",""
"526425518","way","https://osm.org/way/526425518","","","","","","wood","",""
"526425528","way","https://osm.org/way/526425528","","","","","","wood","",""
"526425529","way","https://osm.org/way/526425529","","","","","","wood","",""
"526425530","way","https://osm.org/way/526425530","","","","","","wood","",""
"526426179","way","https://osm.org/way/526426179","","","","","","scrub","",""
"526426180","way","https://osm.org/way/526426180","","","","","","wood","",""
"526429657","way","https://osm.org/way/526429657","","","","","","scree","",""
"526429658","way","https://osm.org/way/526429658","","","","","","scree","",""
"526429666","way","https://osm.org/way/526429666","","","","","","scree","",""
"526431575","way","https://osm.org/way/526431575","","","","","","wood","",""
"526431576","way","https://osm.org/way/526431576","","","","","","wood","",""
"526476953","way","https://osm.org/way/526476953","","","","","","wood","",""
"526476956","way","https://osm.org/way/526476956","","","","","","wood","",""
"526476959","way","https://osm.org/way/526476959","","","","","","wood","",""
"526476962","way","https://osm.org/way/526476962","","","","","","wood","",""
"526476964","way","https://osm.org/way/526476964","","","","","","wood","",""
"526476965","way","https://osm.org/way/526476965","","","","","","scrub","",""
"526476966","way","https://osm.org/way/526476966","","","","","","wood","",""
"526477494","way","https://osm.org/way/526477494","","","","","","wood","",""
"526477495","way","https://osm.org/way/526477495","","","","","","wood","",""
"526477497","way","https://osm.org/way/526477497","","","","","","wood","",""
"526477498","way","https://osm.org/way/526477498","","","","","","wood","",""
"526477499","way","https://osm.org/way/526477499","","","","","","heath","",""
"526477501","way","https://osm.org/way/526477501","","","","","","wood","",""
"526477502","way","https://osm.org/way/526477502","","","","","","wood","",""
"526477504","way","https://osm.org/way/526477504","","","","","","wood","",""
"526477506","way","https://osm.org/way/526477506","","","","","","wood","",""
"526478680","way","https://osm.org/way/526478680","","","","","","scrub","",""
"526478682","way","https://osm.org/way/526478682","","","","","","scrub","",""
"526478683","way","https://osm.org/way/526478683","","","","","","wood","",""
"526478684","way","https://osm.org/way/526478684","","","","","","wood","",""
"526478685","way","https://osm.org/way/526478685","","","","","","wood","",""
"526478686","way","https://osm.org/way/526478686","","","","","","wood","",""
"526478687","way","https://osm.org/way/526478687","","","","","","scrub","",""
"526478689","way","https://osm.org/way/526478689","","","","","","wood","",""
"526481570","way","https://osm.org/way/526481570","","","","","","scrub","",""
"526482159","way","https://osm.org/way/526482159","","","","","","wood","",""
"526482168","way","https://osm.org/way/526482168","","","","","","scrub","",""
"526482169","way","https://osm.org/way/526482169","","","","","","scrub","",""
"526482170","way","https://osm.org/way/526482170","","","","","","scrub","",""
"526682194","way","https://osm.org/way/526682194","","","","","","wood","",""
"526682195","way","https://osm.org/way/526682195","","","","","","wood","",""
"526682197","way","https://osm.org/way/526682197","","","","","","wood","",""
