"Name","Number","Inc/Reg Date","Status","Registry Type","Name Status","URL","Index Date"
"PETROVIS RESOURCES INC","003968V","4 Jun 2009","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kI60%2bCpvmtwdOzkR6ShvqQ%3d%3d","2024-04-28"
"Nilus Inc.","005521F","8 Jun 2009","Ceased","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=AxzE%2b92hKvK5lUJyN8Hx0Q%3d%3d","2024-04-28"
"NILUS INC","014267V","11 Jun 2009","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=a%2fdZZoRwJx0SWUhuX1BgFA%3d%3d","2024-04-28"
"INCA FOUNDATION LIMITED","003985V","15 Jun 2009","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=599kKErNOD5rMbciqNOLpA%3d%3d","2024-04-28"
"GLA CORPORATION INC.","003991V","17 Jun 2009","Dissolved","2006 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ttdBl%2fk5%2fOw1m2aKAaZJug%3d%3d","2024-04-28"
"WOBILO INC.","003991V","17 Jun 2009","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ttdBl%2fk5%2fOw1m2aKAaZJug%3d%3d","2024-04-28"
"SUGARLOAF PROPERTIES INCORPORATED","005302F","1 Jul 2009","Live","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XNFAT1CsjosP0WqN%2ff%2fPDA%3d%3d","2024-04-28"
"Skylane LP Inc.","000396P","8 Jul 2009","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ffpu7V1MbMVQIvxF3UCzYA%3d%3d","2024-04-28"
"BEV INVESTMENTS INC","005289F","9 Jul 2009","Live","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=etQh0%2f3UJdxvNmX4KC8VLg%3d%3d","2024-04-28"
"Ballard Shipping Inc.","012986V","10 Jul 2009","Discontinued","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=AUlNDq6LGEfUwkGd3ia%2fkA%3d%3d","2024-04-28"
"IMPALA SHIPPING INC.","013262V","10 Jul 2009","Discontinued","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=VYY1tqjX%2fBbzXDAselQ2AQ%3d%3d","2024-04-28"
"TMI INCOME FUND PLC","004115V","16 Jul 2009","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=RutFpdRKw9LMqGdsNds0GQ%3d%3d","2024-04-28"
"SONDICA GROUP INC","004200V","11 Aug 2009","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=IKVd%2f4HJjCuKeF7y%2b%2byxUg%3d%3d","2024-04-28"
"Apicco Inc.","006429F","13 Oct 2009","Ceased","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=u4SHsCrCQfDXS82bf1wQUw%3d%3d","2024-04-28"
"Apicco Inc","021377V","13 Oct 2009","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=vy%2fqowHzQZoCsL8UjazsgA%3d%3d","2024-04-28"
"INCHANDO CONSULTANTS LIMITED","124085C","28 Oct 2009","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ssDPdxYSe%2b7GzqgRqZJx%2bA%3d%3d","2024-04-28"
"INCHANDO CONSULTANTS LIMITED","004860V","28 Oct 2009","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=pDBh18dxNe2f%2bOtpEnI7ng%3d%3d","2024-04-28"
"PMFO-INC LIMITED","004474V","2 Nov 2009","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=z4ERyiF7TWQac1RSst8KqQ%3d%3d","2024-04-28"
"PEEL LAND (INCE) LIMITED","004887V","12 Jan 2010","Live","2006 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=1%2f4bETLunaToAhYRlOT4uQ%3d%3d","2024-04-28"
"EII PROPERTIES INC.","004904V","14 Jan 2010","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2wIh13KzqfMwXo3Zm3Bmqg%3d%3d","2024-04-28"
"Oxinel International Inc","005531F","1 Feb 2010","Ceased","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=PU8D5sx1XU5n90eMu3GVzg%3d%3d","2024-04-28"
"LLX DIGITAL MEDIA INC.","005174V","23 Mar 2010","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=u7Czr%2f7%2fYPDMvgHZ0CqquQ%3d%3d","2024-04-28"
"LONDON HOLDINGS INC.","005259V","21 Apr 2010","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Ej0gKxz9r0zDSPpVe5AROg%3d%3d","2024-04-28"
"METUIRA HOLDINGS INC","005361F","27 Apr 2010","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=FpYpsnC8APdTf7HIXcuotw%3d%3d","2024-04-28"
"ROTERA INVESTMENTS INC","005362F","27 Apr 2010","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=HZ2PdLUAaH0j0ZfW4tnpYg%3d%3d","2024-04-28"
"PEEL LAND INCE (NO.1) LIMITED","005298V","29 Apr 2010","Live","2006 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=eUjHXzFNk%2fEChCHzcpscMw%3d%3d","2024-04-28"
"PEEL LAND INCE (NO.2) LIMITED","005299V","29 Apr 2010","Live","2006 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=QcMv8qfMSx24Dkg%2fFmZF9A%3d%3d","2024-04-28"
"CAMELOT INC.","005382F","5 May 2010","Dissolved","Foreign Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=G%2f0FZgsifGhOGlg%2fveojTg%3d%3d","2024-04-28"
"FIRST NATIONAL FINANCE INC.","005384F","5 May 2010","Dissolved","Foreign Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=MZkv8raDsuLASxmnX28%2bFA%3d%3d","2024-04-28"
"LC NATIONAL INC.","005384F","5 May 2010","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=MZkv8raDsuLASxmnX28%2bFA%3d%3d","2024-04-28"
"KESTREL HOLDINGS INC.","005390F","5 May 2010","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ElggqRPCHb0S%2fESvnj2gTw%3d%3d","2024-04-28"
"HALCO HOLDINGS INC","005412F","10 May 2010","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=jUxuvkWhsyuoG7tWjLTUlw%3d%3d","2024-04-28"
"TRAILCON INVESTMENTS INC","005416F","10 May 2010","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=IfJ9elIo2eyPBXimtaFDsg%3d%3d","2024-04-28"
"LEGEND HOLDINGS GROUP INC.","005449F","17 May 2010","Dissolved","Foreign Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=l7LthxPjYv%2bCsT%2fBtnIoJg%3d%3d","2024-04-28"
"AFFILIATE INCORPORATION LIMITED","124770C","20 May 2010","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Mn%2bJk5FLPVup9ES%2bosmgXg%3d%3d","2024-04-28"
"BOLIVAR CORPORATION INC","005491F","21 May 2010","Dissolved","Foreign Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=LniB53Es1pEpIvn7RUj%2fzg%3d%3d","2024-04-28"
"BERNESE INVESTMENTS INC.","005365F","25 May 2010","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=zV%2ftCgh2DzR4006pirMMvA%3d%3d","2024-04-28"
"Twinstar Aviation Inc","005857F","15 Sep 2010","Ceased","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=d0dJIFYkBp8R72BuESDjbA%3d%3d","2024-04-28"
"NAYDON INC","005886V","15 Sep 2010","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=FYCF3oormTkYKQKZuPIqRA%3d%3d","2024-04-28"
"RYMCO IOM INC","006040V","30 Sep 2010","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=0F3OXhfaLmpFCAowHSXCQA%3d%3d","2024-04-28"
"TWINSTAR AVIATION INC","005547F","1 Oct 2010","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=xWdpeqN%2f9paqYOX0oPYUZA%3d%3d","2024-04-28"
"ZEBRA INCORPORATED LIMITED","006061V","8 Oct 2010","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=NraWrHK80XLYEGX8U1v7eA%3d%3d","2024-04-28"
"CINDER ROSE INC","005558F","29 Oct 2010","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=KRcwXefilRHjOVVn%2fkAi1g%3d%3d","2024-04-28"
"Argosy Employee Incentive Limited","017980V","19 Nov 2010","Live","2006 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=m8ZCRDaVkPywqQK%2b7iNqhw%3d%3d","2024-04-28"
"LONGSON CAPITAL INC.","005607F","8 Apr 2011","Ceased","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=sFd92W%2fC3xAA0skMAHoQxA%3d%3d","2024-04-28"
"HULBERTSON HOLDINGS INC.","005608F","8 Apr 2011","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=EMp8ONmym0hhoeU8jxpljg%3d%3d","2024-04-28"
"BR, INC.","005617F","19 May 2011","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XM4F2ZaS8eYCtdQGvSPu5w%3d%3d","2024-04-28"
"Sigma Response Trading LP Inc","000450P","24 May 2011","Dissolved","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=VcpHJJEoVS%2f6w3YjzbtFYw%3d%3d","2024-04-28"
"BM INC","007088V","20 Jun 2011","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=lhOUgs%2bBRmHxugT%2fWCDqdA%3d%3d","2024-04-28"
"UNITED CHRISTIAN STANLEY, INC","007207V","20 Jul 2011","Dissolved","2006 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=uG4Jd7kO5lcdJt5FidAYkQ%3d%3d","2024-04-28"
"REVERSE-LIFE GLOBAL HOLDINGS, INC","007207V","20 Jul 2011","Dissolved","2006 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=uG4Jd7kO5lcdJt5FidAYkQ%3d%3d","2024-04-28"
"WEISSBACH PARTNERS GLOBAL, INC","007207V","20 Jul 2011","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=uG4Jd7kO5lcdJt5FidAYkQ%3d%3d","2024-04-28"
"SEABREEZE INVESTMENTS INC.","005638F","22 Jul 2011","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=RhDgBR4mxXYmNLMLk6efbA%3d%3d","2024-04-28"
"LTF Limited Partnership Incorporated","000456P","18 Aug 2011","Ceased","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=9S1rSnJY9wgvd1%2fG1GGXew%3d%3d","2024-04-28"
"TFH Talon Financial Holding Inc.","020169V","27 Sep 2011","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2FEJZzfTAH2VtueybyrbYw%3d%3d","2024-04-28"
"Sky Fly LP Inc.","000457P","21 Nov 2011","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=0K1%2bNo1dL4yrkFjPtTT3Vg%3d%3d","2024-04-28"
"Angelic Charters LP Incorporated","000458P","28 Nov 2011","Ceased","Limited Partnership","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=sv2v370Ru08qES5lf87ZaQ%3d%3d","2024-04-28"
"Angelic LP Incorporated","000458P","28 Nov 2011","Ceased","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=sv2v370Ru08qES5lf87ZaQ%3d%3d","2024-04-28"
"OPENTO INCORPORATED","007736V","29 Nov 2011","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=P0736UsZaxyrCaw7TlzHoA%3d%3d","2024-04-28"
"INCABROOK PROPERTIES LIMITED","005759F","13 Dec 2011","Ceased","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=J4n7yRO5W9AMLABzFR8nCA%3d%3d","2024-04-28"
"RUSTIC HILL ADVISORS INC","007932V","30 Jan 2012","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=QZP8WlORfSI4nF4ILYlIlA%3d%3d","2024-04-28"
"GENDER GLOBAL STATISTICS INC.","008048V","28 Feb 2012","Struck Off","2006 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6rfDgRbvTKuOPoJbzwz1xQ%3d%3d","2024-04-28"
"Baker Crane Incorporated","000463P","6 Mar 2012","Dissolved","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=xqqVeoCJ4XhMBNn9U%2fgIuA%3d%3d","2024-04-28"
"MEDWESTERN LIVE EVENTS INC","008139V","27 Mar 2012","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=hMCt6StC7YOK%2ff1gyaSYuQ%3d%3d","2024-04-28"
"DIALOGZ INC","008143V","28 Mar 2012","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=P44o2ToxUMAai6c%2fMaEJ%2fg%3d%3d","2024-04-28"
"Raven Yachting LP Incorporated","000464P","17 Apr 2012","Ceased","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=i6xYndzub7K53L3LhKXk%2bQ%3d%3d","2024-04-28"
"D.C.M. INC","008250V","27 Apr 2012","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2W7Pyu3znyGflk4wtyC8QQ%3d%3d","2024-04-28"
"KTI TRADING INC","008367V","23 May 2012","Dissolved","2006 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=V9Q06GfE%2bt7Aphr9nbuTLQ%3d%3d","2024-04-28"
"KTI ENERGY TRADING INC","008367V","23 May 2012","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=V9Q06GfE%2bt7Aphr9nbuTLQ%3d%3d","2024-04-28"
"INCFARM LIMITED","127063C","30 May 2012","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2Z1lB6Y0X3ErNBHOmWXC0g%3d%3d","2024-04-28"
"Goshawk Capital Partners I LP Inc.","000466P","31 May 2012","Live","Limited Partnership","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=KNfakCJtFqYlwdwDQfzzXg%3d%3d","2024-04-28"
"Ark Capital Partners I LP Inc.","000466P","31 May 2012","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=KNfakCJtFqYlwdwDQfzzXg%3d%3d","2024-04-28"
"The Boretree Limited Partnership Inc.","000467P","1 Jun 2012","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=iTlm0xg086mhoPRsvPlEwQ%3d%3d","2024-04-28"
"Winston Percival LP Inc","000468P","20 Jun 2012","Ceased","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=nSc%2fNJcbuKnEMd%2bDfLTK%2fQ%3d%3d","2024-04-28"
"S/Y Bristolian LP Inc.","000469P","3 Jul 2012","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=njX%2fGe%2fGXUkrFpYLj8%2bfBQ%3d%3d","2024-04-28"
"HETINA INC","005720F","9 Jul 2012","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=m1JuMCwzMncRkXlfQ5SR9A%3d%3d","2024-04-28"
"BELVEST INCOME OFFSHORE LIMITED","008620V","30 Jul 2012","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=v%2fvV1buELwmNcTu48YZ9vQ%3d%3d","2024-04-28"
"INCHIME LIMITED","008727V","4 Sep 2012","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bpaP0OJ%2fryJKYB5uUrDKdg%3d%3d","2024-04-28"
"Triple 8 Marine Inc","000470P","27 Sep 2012","Ceased","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=JPlphi%2fBnGEtkmbpjc7dXQ%3d%3d","2024-04-28"
"PETROVIS MATAD INC","008901V","26 Oct 2012","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=GMmUoByqXL%2fO3xCWHZkm1Q%3d%3d","2024-04-28"
"DYNAMIC HOLDINGS INC","008928V","1 Nov 2012","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=GtFcJ8RMlA%2fvMKT6Ikeymg%3d%3d","2024-04-28"
"Shemara Partners LP INC","000479P","31 Dec 2012","Ceased","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Wy77UlVRpEPr1LZtN3Du7g%3d%3d","2024-04-28"
"CU-DOS CORP. INC.","009136V","31 Dec 2012","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=F5xo%2f5m%2f885ZhYtsky5Q1Q%3d%3d","2024-04-28"
"PRIORY YACHTS LIMITED PARTNERSHIP INC","009139V","3 Jan 2013","Dissolved","2006 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=vx7SglkJ6z3%2fYqtTz37FdQ%3d%3d","2024-04-28"
"No 9 Boat LP Incorporated","000483P","18 Feb 2013","Ceased","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=sm742XHAq6ow2fEne4VZXA%3d%3d","2024-04-28"
"Priory Yachts Limited Partnership Inc.","000484P","22 Feb 2013","Ceased","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=7nT%2bz9AbjcAexAxweOmttQ%3d%3d","2024-04-28"
"ACONCAGUA AVIATION INC","005786F","28 Feb 2013","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=LIUEMP9PMpHJu4yu3yytoA%3d%3d","2024-04-28"
"UFX MARKETS GLOBAL INC.","005788F","28 Feb 2013","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=hosORu6J2ncycxWmTTiOWA%3d%3d","2024-04-28"
"Income Plus Services (UK) Limited","005957F","28 Mar 2013","Struck Off","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=fw43QjjP4heSwaqgUMmqtA%3d%3d","2024-04-28"
"Ocean Blue Yachting Inc.","005819F","30 May 2013","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6MEDNwymNF7YI1HKrKeP6g%3d%3d","2024-04-28"
"Pickering Developments Limited Partnership Inc.","000493P","10 Jun 2013","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=a2y0T0FN708uuHlA6dEfwA%3d%3d","2024-04-28"
"Baker Crane – Accountants Inc.","000496P","16 Jul 2013","Dissolved","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=KXIH1VM4S6LeFBobV18m2g%3d%3d","2024-04-28"
"RENAITRANS LOGISTIC INC.","009915V","17 Jul 2013","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=iDOWyqJF1JQSVA0dRbmt0g%3d%3d","2024-04-28"
"Nikata LP Inc","000498P","29 Jul 2013","Ceased","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=VG14YXXZ%2bn6ZWGbEnn3aAw%3d%3d","2024-04-28"
"MISSION TROPIQUE INC.","009949V","30 Jul 2013","Dissolved","2006 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=F5HZrm1PQ5Uu7dq7te1%2bIg%3d%3d","2024-04-28"
"QR CODE GENERATOR INC","010032V","15 Aug 2013","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=KpmVehg6TBXX%2bHv77jkFaA%3d%3d","2024-04-28"
"Triumph Aviation Inc","005934F","25 Oct 2013","Ceased","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=SkS%2bz8kRMhA3iiBeoI%2bsEw%3d%3d","2024-04-28"
"GOOD JOB ROBOT INC","010608V","18 Dec 2013","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ZDKnW%2fo%2b6BW1WKwts%2bihKg%3d%3d","2024-04-28"
"ARIADNE MARITIME INC.","005903F","11 Apr 2014","Ceased","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=EysGEUUoOAHxV6ELYp8Wwg%3d%3d","2024-04-28"
"ARIETTA MARITIME INC.","005904F","11 Apr 2014","Ceased","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=KjsZhiVQSY5S%2bvevFTT%2fzQ%3d%3d","2024-04-28"
"PURA VIDA MARITIME INC.","005902F","14 Apr 2014","Ceased","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ZdWUI1Iyjwiq7%2faPwqM4Uw%3d%3d","2024-04-28"
"Silver Bullet Management LP Inc","000510P","16 Apr 2014","Ceased","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=STiK30viMJw6VM268zmfTw%3d%3d","2024-04-28"
"Silver Bullet LP Inc","000511P","2 May 2014","Ceased","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=SdNY9j7Yp15jr962JqVm2Q%3d%3d","2024-04-28"
"Silver Bullet Super Liquid Opportunities LP Inc","000512P","2 May 2014","Ceased","Limited Partnership","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2fsq9hPhSdAu2dQq%2bapI9rQ%3d%3d","2024-04-28"
"SILVER BULLET XL LP INC","000512P","2 May 2014","Ceased","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2fsq9hPhSdAu2dQq%2bapI9rQ%3d%3d","2024-04-28"
"CENTURION, INC.","011135V","23 May 2014","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=YNCDMCCkxn51Z6BoZLs1iw%3d%3d","2024-04-28"
"BAYNOP HOLDINGS INC","006167F","27 May 2014","Live","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=QwR0aFSoccg6oHozBX%2br6w%3d%3d","2024-04-28"
"HIGH MARK MEDIA INC","011174V","3 Jun 2014","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2aQJM%2bTqUli1BQHcHv6bdQ%3d%3d","2024-04-28"
"HENIS GROUP INC","011248V","26 Jun 2014","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2f%2bOxYJrjJ0lInHC8DJK0%2fQ%3d%3d","2024-04-28"
"Pixwood Limited Partnership INC.","000517P","1 Sep 2014","Dissolved","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=VaLd1WiQl4BcUnz8UrLpgQ%3d%3d","2024-04-28"
"2Fireflies Inc.","020893V","15 Sep 2014","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=AW1wn7wPkyn0440MIUJgHw%3d%3d","2024-04-28"
"Caliburn LP Inc","000519P","17 Oct 2014","Ceased","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=8k3jZzSy3XVHeHzGJKzFQg%3d%3d","2024-04-28"
"NANDITA VENTURES INC","018435V","17 Oct 2014","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=qle6kdfNe1qUzw2U%2b4uKlQ%3d%3d","2024-04-28"
"SENET VENTURES INC","018436V","17 Oct 2014","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=tvlVlDABz5Xhvuq%2bXr3McA%3d%3d","2024-04-28"
"RYT Aviation LP Inc.","000521P","2 Dec 2014","Live","Limited Partnership","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=8q7H%2fnCr%2bDZoQ2XpTvXChw%3d%3d","2024-04-28"
"WONE AVIATION LP INC","000521P","2 Dec 2014","Live","Limited Partnership","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=8q7H%2fnCr%2bDZoQ2XpTvXChw%3d%3d","2024-04-28"
"WONE INTERNATIONAL AVIATION LIMITED PARTNERSHIP INC.","000521P","2 Dec 2014","Live","Limited Partnership","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=8q7H%2fnCr%2bDZoQ2XpTvXChw%3d%3d","2024-04-28"
"SPWONE International Aviation LP Inc","000521P","2 Dec 2014","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=8q7H%2fnCr%2bDZoQ2XpTvXChw%3d%3d","2024-04-28"
"AFB ESS INCENTIVE COMPANY LIMITED","011836V","8 Dec 2014","Struck Off","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=nD2J7mcueOEnt913RLS9xg%3d%3d","2024-04-28"
"Sunjam Sailing LP Inc.","000522P","22 Dec 2014","Live","Limited Partnership","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=4qlkM6PJLaIRY0EIflslfQ%3d%3d","2024-04-28"
