"Name","Number","Inc/Reg Date","Status","Registry Type","Name Status","URL","Index Date"
"F-Oil Limited","092296C","22 Jul 1998","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=8gaQG4WMoAqNu%2bpAc2t8kg%3d%3d","2024-04-29"
"F OIL LIMITED","092296C","22 Jul 1998","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=8gaQG4WMoAqNu%2bpAc2t8kg%3d%3d","2024-04-29"
"Oakcorn Associates Limited","003071F","22 Jul 1998","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=shks0lju7WbJqauVwi0%2bjQ%3d%3d","2024-04-29"
"OVERBROOK MANAGEMENT LIMITED","092277C","22 Jul 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=3oPwg%2bODoaXF3skAk%2b4Cyg%3d%3d","2024-04-29"
"OTAVIO LIMITED","092293C","22 Jul 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=5k2ROgy1xrrrPcDiNz81%2bQ%3d%3d","2024-04-29"
"OLYMPIC OFFSHORE SERVICES LIMITED","092297C","22 Jul 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=7VpqZEGFwJJNMM%2fxNuHT3w%3d%3d","2024-04-29"
"LOUIS GROUP (ISLE OF MAN) LIMITED","092332C","24 Jul 1998","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Orn%2fJEYNxW63XWHjDvvJ6g%3d%3d","2024-04-29"
"AIB OFFSHORE","014564B","24 Jul 1998","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Iabd1z7fA3ewFrRVYRaDVA%3d%3d","2024-04-29"
"OLD CUSTOM LIMITED","092336C","24 Jul 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ZYn4wn%2bm%2bv%2b4Dlc98P7R6w%3d%3d","2024-04-29"
"BLACK ORCHID CORPORATION LIMITED","092362C","27 Jul 1998","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=EykoxIFStD9AmhnYHOPtwg%3d%3d","2024-04-29"
"Black Orchid Holdings Corporation Limited","092362C","27 Jul 1998","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=EykoxIFStD9AmhnYHOPtwg%3d%3d","2024-04-29"
"ISLE OF MAN MOTORING ASSOCIATION LIMITED","092374C","27 Jul 1998","Live","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=RhHOwfpGLR6J42H9MX3TXQ%3d%3d","2024-04-29"
"Octavia Limited","092351C","27 Jul 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=UzrWRGcT4pGa%2bmA84ZvkYQ%3d%3d","2024-04-29"
"ISLE OF MAN MOTORING CLUB LIMITED","092374C","27 Jul 1998","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=RhHOwfpGLR6J42H9MX3TXQ%3d%3d","2024-04-29"
"Outcam Trading Limited","092377C","28 Jul 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Dkj9qEmQLug5qjVjkmysXQ%3d%3d","2024-04-29"
"OMEGA TRADING & SERVICES LIMITED","092384C","29 Jul 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=7j9gU1%2b92PrHBjVgmXjMMw%3d%3d","2024-04-29"
"Octavian Limited","092385C","29 Jul 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=esFxD7fiM2w1ngImoLU9oQ%3d%3d","2024-04-29"
"OLIVE LIMITED","092388C","29 Jul 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Lp4svnQ43M2OlCwtYwgw5g%3d%3d","2024-04-29"
"Tropical Ocean Limited","092400C","30 Jul 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=hOl3fBw7b8w0DzKc43Xlwg%3d%3d","2024-04-29"
"TONI & GUY (ISLE OF MAN) LIMITED","092401C","30 Jul 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=tXRZ8qc48OVKwsZsZ1NTjg%3d%3d","2024-04-29"
"METTLE ISLE OF MAN LIMITED","092408C","31 Jul 1998","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kN4w19IsY%2fSzPamz%2bjz9oQ%3d%3d","2024-04-29"
"FI ISLE OF MAN LIMITED","092408C","31 Jul 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kN4w19IsY%2fSzPamz%2bjz9oQ%3d%3d","2024-04-29"
"FI ISLE OF MAN LIMITED","003917V","31 Jul 1998","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Eq5ARSJYwOCWkX%2bUvK%2byaw%3d%3d","2024-04-29"
"OLYMPIA LIMITED","092449C","3 Aug 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=1aNisouqfo9JK%2b1kLHlnoA%3d%3d","2024-04-29"
"OXLEY SERVICES LIMITED","092544C","7 Aug 1998","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=xZY7gu%2beaT6zTAF4A2koVg%3d%3d","2024-04-29"
"Ogden Rhino Management Company Limited","092538C","7 Aug 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Gw79ElSxoZIK5vJA3LtLwA%3d%3d","2024-04-29"
"Octopus","014592B","10 Aug 1998","Ceased","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=DgsKW52CPDmpQss1NuBZ5w%3d%3d","2024-04-29"
"Oceanus Investment Company Limited","092550C","10 Aug 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=r%2bpLrW86xdLVKBawkx1jdQ%3d%3d","2024-04-29"
"OKAVANGO INVESTMENTS LIMITED","092554C","10 Aug 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=eWuNOZRnklDWqCBpt%2fWfPA%3d%3d","2024-04-29"
"Overseas Wines Consultants Limited","092565C","11 Aug 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6jKhhbE1HbZnUDdYSZRHig%3d%3d","2024-04-29"
"OAKRIDGE RESOURCES LIMITED","092569C","11 Aug 1998","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=baS%2fqGZ4t2qM2GVQPuaqZw%3d%3d","2024-04-29"
"Overdale Enterprises Limited","092571C","11 Aug 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ku5Z3C9XxozEDQW4qTV28w%3d%3d","2024-04-29"
"THE ISLE OF MUSIC FESTIVAL","014594B","12 Aug 1998","Live","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=zkRXTgWJGkefAK81Xq5PKg%3d%3d","2024-04-29"
"Oldmill Marketing Limited","092583C","12 Aug 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=5Nr8n0JgO0dBteP9DHgDHg%3d%3d","2024-04-29"
"ONE NUMBER","014609B","13 Aug 1998","Ceased","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=DSMTx8tSp0r8niPeKa6Ypg%3d%3d","2024-04-29"
"OSTEO-MAG THERAPY SYSTEMS","014611B","13 Aug 1998","Ceased","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=jo1OD3J3iXR1%2b7zXRs3HQQ%3d%3d","2024-04-29"
"Search & Select Offshore Limited","092612C","14 Aug 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kpAcw9k0wUa29vvNVZPghQ%3d%3d","2024-04-29"
"SEARCH & SELECT OFFSHORE LIMITED","001602V","14 Aug 1998","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=RSfoYS3HD6hQntpxE8fxxg%3d%3d","2024-04-29"
"The Gold Dinar Company of Dubai Limited","092637C","17 Aug 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Tc4CNB9I3qbumtgsL%2f%2fq6Q%3d%3d","2024-04-29"
"Fibre Optics Holdings Limited","092639C","17 Aug 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=x3SYMBxoCJNX5TwdQd44MA%3d%3d","2024-04-29"
"HEAVEN ON EARTH PROMOTIONS LTD","092642C","18 Aug 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=DZU%2bE6pI8FckkWgnc7BFjQ%3d%3d","2024-04-29"
"Oakmoor Consultancy Limited","092645C","18 Aug 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=8NgQjzdmg4jcMYGdHOdWZw%3d%3d","2024-04-29"
"Overdale Consultancy Limited","092646C","18 Aug 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=lmck0ErvR8M421ZPGxgeyA%3d%3d","2024-04-29"
"MANANAN INTERNATIONAL FESTIVAL OF MUSIC & THE ARTS","014619B","20 Aug 1998","Live","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=LoeoK5khpBL018%2f71WVIuQ%3d%3d","2024-04-29"
"CASTLE CABS (OPERATORS) LIMITED","092706C","24 Aug 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=xHg66x2abahpz1bN%2fZ1tlg%3d%3d","2024-04-29"
"Equistat (Isle of Man) Limited","092710C","24 Aug 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=FmvAp1T7taaKMwP9zyejng%3d%3d","2024-04-29"
"Oakliffe Limited","092750C","26 Aug 1998","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=fhpsVeOCmb3XMPPl62obeg%3d%3d","2024-04-29"
"OUTSOURCING MANAGEMENT SERVICES LIMITED","092759C","26 Aug 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=r1yzNLRQtTtex%2f4WoPOJVQ%3d%3d","2024-04-29"
"ELECO SHARE OWNERSHIP TRUSTEE LIMITED","005945V","26 Aug 1998","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Xkdc0vmVEvbMPpDZUqn3JA%3d%3d","2024-04-29"
"Ace Offshore Limited","092816C","1 Sep 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=c7KA6qP6q1Tl9mbdmZ8Wzg%3d%3d","2024-04-29"
"Friends Of Glenside","092824C","2 Sep 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Lnn8LrbZBykgTg5a%2fSlYpQ%3d%3d","2024-04-29"
"Maplewood Overseas Limited","092833C","3 Sep 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6tNiQy40oVc1of%2bYEOq%2bOA%3d%3d","2024-04-29"
"Ozanne Associates Limited","092847C","3 Sep 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=v7qVpZ3ErbflxORgtKoucQ%3d%3d","2024-04-29"
"CIBC Oppenheimer International Limited","003114F","4 Sep 1998","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=SUITSDpPVF9NYHVSFV626g%3d%3d","2024-04-29"
"THE PULROSE POST OFFICE SHOP","014645B","4 Sep 1998","Ceased","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XxFZ7atmJSRO2y1q0bqP7w%3d%3d","2024-04-29"
"OBALICE LIMITED","092863C","4 Sep 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=qVWqsIydL8EmhCNyMmxmOw%3d%3d","2024-04-29"
"Les Ormeaux Limited","092870C","4 Sep 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=9BMdR0pornR%2b8ceI2zcqFA%3d%3d","2024-04-29"
"OFFSHORE 365","014648B","7 Sep 1998","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2FZx5GT0aY1Kx7%2f8RDr7Jw%3d%3d","2024-04-29"
"Oxberry Limited","092888C","8 Sep 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=g3w%2bxY1dyZGUe8TdPS7s5w%3d%3d","2024-04-29"
"Horizon Oil & Gas Limited","092917C","9 Sep 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=sisL2zWuXNvpIzP13LukCQ%3d%3d","2024-04-29"
"ORCHID DEVELOPMENTS LIMITED","092999C","16 Sep 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=uFdA%2fz9tH3%2bseRIQPuUehQ%3d%3d","2024-04-29"
"The Manx Association of Counselling Limited","093009C","17 Sep 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bBkHAALIC5X4gGcfBHP0Fg%3d%3d","2024-04-29"
"Orange Star Limited","093012C","17 Sep 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=sCtFcNwbjO%2fEGGBEBeiFHA%3d%3d","2024-04-29"
"ORBITEM Ltd","093025C","18 Sep 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=fpz%2b9Y68hi8oBlrcuqEG1A%3d%3d","2024-04-29"
"Business Co-Ordinators Incorporated Isle of Man Limited","093044C","21 Sep 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Ggvb8j8mv88noOvGWEipHw%3d%3d","2024-04-29"
"OAKLAWN LIMITED","093046C","21 Sep 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=DPkkMBlb5rOx5RvF41K5%2fg%3d%3d","2024-04-29"
"Homer Overseas Limited","093048C","21 Sep 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Hp1ExOBBpb7UzXa7JV6DOQ%3d%3d","2024-04-29"
"Diana Princess of Wales Palliative Care Hospice at Home","014670B","23 Sep 1998","Ceased","Business Name","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=k82tN1dcxUnRLavHtKtXNA%3d%3d","2024-04-29"
"DIANA PRINCESS OF WALES HOSPICE CARE AT HOME TRUST","014670B","23 Sep 1998","Ceased","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=k82tN1dcxUnRLavHtKtXNA%3d%3d","2024-04-29"
"HARTINDO (ISLE OF MAN) LIMITED","093102C","24 Sep 1998","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=arlOCXQsWc6tQt2K8m3hqQ%3d%3d","2024-04-29"
"Ottaker's Limited","003130F","25 Sep 1998","Dissolved","Foreign Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=DaojGHDPaIYavRi%2b25RUQg%3d%3d","2024-04-29"
"Ottakar's plc","003130F","25 Sep 1998","Dissolved","Foreign Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=DaojGHDPaIYavRi%2b25RUQg%3d%3d","2024-04-29"
"Ottakar's Limited","003130F","25 Sep 1998","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=DaojGHDPaIYavRi%2b25RUQg%3d%3d","2024-04-29"
"Oxford Circus Hair Salon (I.O.M.) Limited","093128C","25 Sep 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=JeeV82Z%2fY5zCtY%2bBWTsGJQ%3d%3d","2024-04-29"
"SINGER & FRIEDLANDER VENTURES ISLE OF MAN LIMITED","093172C","28 Sep 1998","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=mqCOpd4FPDzX7XX8h0vB1w%3d%3d","2024-04-29"
"Olympus Mining Investments Limited","003133F","29 Sep 1998","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=HOfyjUW%2fixYlGQywySseRA%3d%3d","2024-04-29"
"Romantic Oceanways Ltd.","003134F","29 Sep 1998","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=RiQARMcIlDrGjeic5Qn5lQ%3d%3d","2024-04-29"
"Oceandrive Limited","093178C","29 Sep 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=EgsE%2bNh5UaA32j3SHsN0Ow%3d%3d","2024-04-29"
"ORCHID LIMITED","093188C","30 Sep 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=3UfolQIsPiynU3T3qbf6cQ%3d%3d","2024-04-29"
"OLYMPUS MANAGEMENT LIMITED","093193C","30 Sep 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=PVvnuU83T4tYC2e3kYlwNw%3d%3d","2024-04-29"
"Contessa De Oro & Partner Limited","093199C","30 Sep 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=AFZHn1ILsEOIrcKxTJH7BQ%3d%3d","2024-04-29"
"Equilibrium The Balancing of Mind and Body","014691B","2 Oct 1998","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=QfjP1LEETCJOqXbVhnhHdw%3d%3d","2024-04-29"
"Overland Limited","093219C","2 Oct 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=wUV0lGmDV617CMD%2f8wQ8LA%3d%3d","2024-04-29"
"Bank Of Ireland Isle Of Man","014696B","5 Oct 1998","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=pB%2bh77Qee55W64oxGwn0vw%3d%3d","2024-04-29"
"Lighthouse Overseas LLC","000193L","6 Oct 1998","Dissolved","Limited Liability Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=bCxOs8iq2%2b3RGp19Lf2MXA%3d%3d","2024-04-29"
"Bobcat (Isle of Man) Limited","093235C","6 Oct 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=vPy9STySj7AEo%2b8LqalRUg%3d%3d","2024-04-29"
"DIALTEAM (ISLE OF MAN) LIMITED","093239C","6 Oct 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=CbufgPfUX4zWfRzg2vYvcQ%3d%3d","2024-04-29"
"Omicron Mith Limited","093287C","9 Oct 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=FHhr0PMMRYuK%2bEkQ%2fn8gKg%3d%3d","2024-04-29"
"Paraviso (Isle of Man) Limited","093307C","13 Oct 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Q6jJNOZcWFX1NWO62VSlrg%3d%3d","2024-04-29"
"Offshore Placement","014711B","14 Oct 1998","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Z7O%2bql76BFNZZeQRvc%2bwaw%3d%3d","2024-04-29"
"On-Line Computer Services (OCS) Limited","093367C","16 Oct 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=3XlKiKbAbKzwWjeK283%2b7A%3d%3d","2024-04-29"
"Sovereign Trust (Isle of Man) Limited","093380C","19 Oct 1998","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=pIs%2b5DwtHsYBEzEWyGw0kg%3d%3d","2024-04-29"
"Marine Offshore Technical Services Limited","093394C","20 Oct 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=wC8hvp0sGeDkjpDaUE9MEQ%3d%3d","2024-04-29"
"Live Oak Limited","093403C","21 Oct 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=R4pGqaMdQx2lPLgKkczGNw%3d%3d","2024-04-29"
"Orestal Limited","093410C","21 Oct 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6i7cIO52t5BUPZ4LwE4YbQ%3d%3d","2024-04-29"
"OFS LIMITED","093440C","23 Oct 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=YsiXxc7Dl%2b7R%2bdc1UCzo5A%3d%3d","2024-04-29"
"Ocarina Shipping Limited","093449C","26 Oct 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=9pe%2fNh2XfEJau%2bHqxbZO4g%3d%3d","2024-04-29"
"OK Enterprises Limited","093471C","27 Oct 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=inlwjlWcsnXcYDLSmXm3oQ%3d%3d","2024-04-29"
"SUN OCEAN LEISURE LIMITED","093540C","29 Oct 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=3ym4X45%2fD6PH0fZgTVh%2bKw%3d%3d","2024-04-29"
"OAKDALE LIMITED","093554C","30 Oct 1998","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=A1lKwkyV%2fKxgKRfeTfrp0A%3d%3d","2024-04-29"
"Standard Finance (Isle of Man) Limited","093555C","30 Oct 1998","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=c6TLoKSIvQxr23F1n9Zzzg%3d%3d","2024-04-29"
"Mortgage Options","014741B","2 Nov 1998","Live","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=JHEyOpPhVaBXdjZ5910Sdg%3d%3d","2024-04-29"
"OMNIVERSUM LIMITED","093568C","2 Nov 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=n4nXEQSguv3Q3l4435Te4g%3d%3d","2024-04-29"
"OVATELLA LIMITED","093601C","4 Nov 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=GCkcSWHtqi6d3UVUPRIUPQ%3d%3d","2024-04-29"
"BIG BLUE (ISLE OF MAN) LIMITED","093624C","5 Nov 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=c%2baHj8zqNJlU2OQWtPf%2f7Q%3d%3d","2024-04-29"
"Orlop Trading Limited","003179F","6 Nov 1998","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6xyQHyWg9OX9wLMBHZoFmg%3d%3d","2024-04-29"
"Onchan Glen Limited","093658C","9 Nov 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=STM0R9OwWpuWt%2fNkBpPOJQ%3d%3d","2024-04-29"
"OASIS TRAVEL LIMITED","093692C","11 Nov 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=gze1FvMtHdxSg2gJRRnFzg%3d%3d","2024-04-29"
"Bardeen Overseas Limited","093720C","13 Nov 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Hwz5vW%2brdFlNXnxiLKFczA%3d%3d","2024-04-29"
"Oberon Resources Limited","093743C","13 Nov 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=1zU55cZHzF0fTX2zH0a3bA%3d%3d","2024-04-29"
"Cell-Pac (Isle of Man)","014758B","16 Nov 1998","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=TFaQ%2fQbwlCwUT56QmXeGnw%3d%3d","2024-04-29"
"Iceland Overseas Limited","093748C","16 Nov 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=vuDNWp8qBfc7zJTIzRJVNA%3d%3d","2024-04-29"
"Onjet International Co. Inc.","003187F","17 Nov 1998","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=PimFh5kB9pLuFM2ZpKKh5w%3d%3d","2024-04-29"
"ADT Fire And Security Isle Of Man","014761B","17 Nov 1998","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kG3mplfRjfNvzjrMYd9a5A%3d%3d","2024-04-29"
"BARCLAYS HOLDINGS (ISLE OF MAN) LIMITED","093757C","17 Nov 1998","De-Registered","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=w2U3gU75w0cvUKdkfRwRkQ%3d%3d","2024-04-29"
"BARCLAYS HOLDINGS (ISLE OF MAN) LIMITED","014617V","17 Nov 1998","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=y5FeFh6Ago72%2bGOv%2fdIb9Q%3d%3d","2024-04-29"
"Origen Homelands Limited","093781C","18 Nov 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=87%2bq9Zr5iniVJoI4J2n5kg%3d%3d","2024-04-29"
"ITNR (Isle Of Man) Limited","093789C","18 Nov 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=11uFPSgAMGdyQE3pn7mDUQ%3d%3d","2024-04-29"
"ODIN CONSULTING AND TRADING LIMITED","093827C","23 Nov 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2JNWKW%2bMUWjyhKQfGU%2bryg%3d%3d","2024-04-29"
