"Name","Number","Inc/Reg Date","Status","Registry Type","Name Status","URL","Index Date"
"The Swire Foundation","000059M","5 Feb 2015","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=HqUqoiP%2b4sWYn7lNROOlWg%3d%3d","2024-04-28"
"Neucoin Code Foundation","000060M","5 Feb 2015","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Be%2bGvbV1xqXrAPUTwqaf8g%3d%3d","2024-04-28"
"Neucoin Growth Foundation","000061M","5 Feb 2015","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=xO2gKsHAd6mwZ0njKe0Y%2bQ%3d%3d","2024-04-28"
"Neucoin Utility Foundation","000062M","5 Feb 2015","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kcDFXEgLuGRzkbtv1Q5Bpg%3d%3d","2024-04-28"
"Bishop Barrows Foundation","000063M","13 Feb 2015","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=RW0U5moBYl7ulVmEYpdLRg%3d%3d","2024-04-28"
"The DLA Charitable Foundation","000064M","2 Mar 2015","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=YAg7b2OrEtyoFIZLLzsDUg%3d%3d","2024-04-28"
"JR Bahou Foundation","000065M","30 Mar 2015","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=d5KHJYfbZlQPAB7ZuN%2fzZg%3d%3d","2024-04-28"
"The KCAM Foundation","000067M","1 Apr 2015","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=fURAU9nQuBoLh22NJC9z1Q%3d%3d","2024-04-28"
"The James Rowan Foundation","000066M","1 Apr 2015","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=BUJkEE2Vz0hVMJodV8CzfA%3d%3d","2024-04-28"
"The Ekhaya Foundation","000068M","8 Jun 2015","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=g3kNAqgrYBLm3hrjVA7ZGQ%3d%3d","2024-04-28"
"The MEA Lux Foundation","000070M","3 Jul 2015","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=SAt%2f0V0XXXor5GCsaP5bzQ%3d%3d","2024-04-28"
"The Hanover Foundation","000069M","3 Jul 2015","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=LtculzKyjRdtI9yvaXX%2bww%3d%3d","2024-04-28"
"The Deuschle Foundation","000071M","9 Jul 2015","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kGN015%2for1PvC%2fGyRyF%2fpg%3d%3d","2024-04-28"
"Eastern Foundation","000073M","23 Jul 2015","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=JZQGefMiUN6s%2fkgNDQwtsQ%3d%3d","2024-04-28"
"B3 FOUNDATION","000072M","23 Jul 2015","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=aFgucdwFuqyC%2fm%2bioMZPtQ%3d%3d","2024-04-28"
"The Hopeland Foundation","000074M","10 Aug 2015","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=J%2fvzaSt3RQKQhPlSvagQvg%3d%3d","2024-04-28"
"The Global Community and Sport Foundation","000075M","18 Aug 2015","Dissolved","Foundation","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=OrvFsscI7IHRNOPtbm6DfA%3d%3d","2024-04-28"
"THE GLOBAL COMMUNITY FOUNDATION","000075M","18 Aug 2015","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=OrvFsscI7IHRNOPtbm6DfA%3d%3d","2024-04-28"
"Cardano Foundation","000076M","25 Sep 2015","Live","Foundation","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=pDo%2bC4zCxIgj3vk8yE69XA%3d%3d","2024-04-28"
"DIGITAL ASSET FOUNDATION","000076M","25 Sep 2015","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=pDo%2bC4zCxIgj3vk8yE69XA%3d%3d","2024-04-28"
"ANGEL COURT FOUNDATION","000077M","20 Oct 2015","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XMJeVBmFQvcdTx6JzTG3GA%3d%3d","2024-04-28"
"THE SCHROEDER AND KLAR AWARD FOUNDATION","000078M","27 Nov 2015","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ViWZgf5dgRrVGd2%2fAGhLRQ%3d%3d","2024-04-28"
"APPLE FOUNDATION","000079M","24 Dec 2015","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=MPz2Kq%2f3LXxt%2bHC7V%2fAODQ%3d%3d","2024-04-28"
"THE BENSON FOUNDATION","000080M","14 Jan 2016","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2479QmnXjgff%2fRVHTaaJ2A%3d%3d","2024-04-28"
"THE SEC LEGACY FOUNDATION","000081M","18 Jan 2016","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=cGoi9D3m87gVuFomi2XpVw%3d%3d","2024-04-28"
"PIONEER FOUNDATION","000082M","25 Jan 2016","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=pFghbqbcSefvx53Vki4X7A%3d%3d","2024-04-28"
"Post Scriptum Foundation","000083M","25 Jan 2016","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=MAnhnSA%2f%2fUWL0rlZN%2bJw5A%3d%3d","2024-04-28"
"LORIN K JOHNSON FOUNDATION","000084M","26 Feb 2016","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=s%2f%2fW6PvALcns0u6XoBoSdw%3d%3d","2024-04-28"
"THE THALLOO FOUNDATION","000085M","16 Mar 2016","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=LKtgRSvuwvxbioxpIVmOLg%3d%3d","2024-04-28"
"THE PENTRE HALKYN FOUNDATION","000086M","14 Apr 2016","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=hcqjbb7B%2fQhmmqoXDXyHJw%3d%3d","2024-04-28"
"THE TLMM FOUNDATION","000087M","14 Apr 2016","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=aHhXZY%2bJoWjhPeo8hXw7mA%3d%3d","2024-04-28"
"RANDOM SEED FOUNDATION","000088M","14 Apr 2016","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=1WbZzGz2383Clgjh%2f5E4KA%3d%3d","2024-04-28"
"THE CLEVEDON FOUNDATION","000089M","19 Apr 2016","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=pIU5FFtqiBnZ2iW%2bnyQaBA%3d%3d","2024-04-28"
"PREYNOR FOUNDATION","006042F","27 May 2016","Ceased","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=LqFwtj9VHaWeN58odzmOVw%3d%3d","2024-04-28"
"THE ALPHA FOUNDATION","000090M","13 Jun 2016","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Zslzgf6NgytqWd0hb%2bbLZg%3d%3d","2024-04-28"
"THE LYNX FOUNDATION","000091M","20 Jun 2016","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ia6gBSjxE8S9yZ52TMDw8A%3d%3d","2024-04-28"
"BLACKBURN FOUNDATION","000092M","4 Jul 2016","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=jgqnKyJ27BXWYgO9O81aOw%3d%3d","2024-04-28"
"THE AURIC FOUNDATION","000093M","13 Jul 2016","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=mzxjPjRapSHteGC76i%2bihQ%3d%3d","2024-04-28"
"THE GLASS HOUSE FOUNDATION","000094M","18 Jul 2016","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=YBEU6tY%2fRDWkNA%2b7Q0pkpg%3d%3d","2024-04-28"
"TAIGA ENTERPRISE FOUNDATION","000095M","4 Aug 2016","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=bJNBadMW%2fQ5iyoOEdHggjw%3d%3d","2024-04-28"
"THE BOOKLETIA FAMILY FOUNDATION","000096M","16 Aug 2016","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=fZKyUl5GutJvi1hI0s7Ljw%3d%3d","2024-04-28"
"THE KNIGHTSBRIDGE FOUNDATION","000097M","31 Aug 2016","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=PvUTjX3auXdMmEdyzmnwMA%3d%3d","2024-04-28"
"MIJO FOUNDATION","000098M","2 Sep 2016","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=OOT0qHM5TATkQVBxg7OgiQ%3d%3d","2024-04-28"
"Nicky Noo Family Foundation","000099M","5 Sep 2016","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=B7gODdidOFpwetM25cnY1A%3d%3d","2024-04-28"
"The Brawn Foundation","000100M","6 Sep 2016","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=wkOnczFvYmTzlAMPXR%2fH5A%3d%3d","2024-04-28"
"THE FITZROVIA FOUNDATION","000101M","19 Sep 2016","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=jcRymE2ByQ8JGLAQWIgORQ%3d%3d","2024-04-28"
"THE WALLACE FOUNDATION","000102M","26 Sep 2016","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=c5OfHe7PhNL5WkcWukTGGg%3d%3d","2024-04-28"
"THE PINEHAM FOUNDATION","000103M","13 Oct 2016","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=w9VWIUkxGps6XJrG3nAwQg%3d%3d","2024-04-28"
"THE MCTIGGER FOUNDATION","000104M","17 Oct 2016","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=QxmXnU3%2bj87hfZ5PlPCC%2fQ%3d%3d","2024-04-28"
"THE AUSTIN AVURU FOUNDATION","000105M","20 Oct 2016","Live","Foundation","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2biVrIxLwPY1%2bJy10b9PBMQ%3d%3d","2024-04-28"
"AUSTIN AVURU (ISLE OF MAN) FOUNDATION","000105M","20 Oct 2016","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2biVrIxLwPY1%2bJy10b9PBMQ%3d%3d","2024-04-28"
"CENTRAL KEEP FOUNDATION","000106M","27 Oct 2016","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=l2Kl%2fDrtCVH17jy8meiYFQ%3d%3d","2024-04-28"
"SUNBEAM YELLOW FOUNDATION","000107M","8 Nov 2016","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=D%2bmNcF%2f4gPSTcijKGn2bfg%3d%3d","2024-04-28"
"THE GREEN FOUNDATION","000108M","28 Nov 2016","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XZGr0%2bvLjxq9ht5dKoT5fQ%3d%3d","2024-04-28"
"LIS FOUNDATION","000109M","1 Dec 2016","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=wmSHsKaIbaozt776XEeF1Q%3d%3d","2024-04-28"
"THE BL FOUNDATION","000110M","6 Dec 2016","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=nQF9DTnrYIk1zKQq7VS9yg%3d%3d","2024-04-28"
"THE MONTGOMERY FOUNDATION","000111M","6 Dec 2016","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=D3r0OQjzLmwpPp5672aZ0g%3d%3d","2024-04-28"
"THE MMA FOUNDATION","000112M","6 Dec 2016","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Y5G6ZIBouZ5CG%2fuzIfy3EA%3d%3d","2024-04-28"
"THE XHARBOUR SOFTWARE FOUNDATION","000113M","8 Dec 2016","Discontinued","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kcBqNMcOdy8fFQh4Q3mwdQ%3d%3d","2024-04-28"
"AUSTRINGER FOUNDATION","000114M","22 Dec 2016","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=YpvyAw7Jcox6VppNvhiCYg%3d%3d","2024-04-28"
"THE PORTICO FOUNDATION","000115M","1 Feb 2017","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=IYEfQZYMepgcPS2r%2f3jd4g%3d%3d","2024-04-28"
"THE WILLOW FOUNDATION","000116M","23 Feb 2017","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=O9EmJMG7NDKaf5rqhKxFMQ%3d%3d","2024-04-28"
"THE TOSCA FOUNDATION","000117M","23 Mar 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=0iXyPZzv9NLpeXyyEpvrfQ%3d%3d","2024-04-28"
"THE 241 FOUNDATION","000118M","23 Mar 2017","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=l19FASC8QlgTcB9JOEFZsg%3d%3d","2024-04-28"
"The Atami Foundation","000119M","12 Apr 2017","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=pB8Ypuuk4hbSpudieK6aNw%3d%3d","2024-04-28"
"QFI Foundation","000120M","4 May 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=gA7nbIypSFQSWp1pJdob0Q%3d%3d","2024-04-28"
"Sharp Holdings Foundation","000121M","17 May 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=vqS83QZL6lunaEV3mJXnXg%3d%3d","2024-04-28"
"The COB Holdings Foundation","000122M","17 May 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=98W0LosTmyHEZ8oJDPSXGw%3d%3d","2024-04-28"
"The B2B Foundation","000123M","18 May 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=aTLiV5HhRXbN4TYpzDAzTw%3d%3d","2024-04-28"
"Serpentine Foundation","000124M","1 Jun 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=DAwZ6NXL36RRvmrHT%2bhMRw%3d%3d","2024-04-28"
"KINGSLEY FOUNDATION","000125M","1 Jun 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=0bgVWqrLgO5Xv6u8YL68CQ%3d%3d","2024-04-28"
"SWIFT AIR FOUNDATION","000126M","12 Jun 2017","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=f1LZ6aArDsgLEXns8gXDBA%3d%3d","2024-04-28"
"Blue Water Foundation","000127M","13 Jul 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=u%2bPWu%2fI5%2fUM4bM1BRg1gXA%3d%3d","2024-04-28"
"HZL FOUNDATION","000128M","17 Jul 2017","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=NXQuVPTrWwPPig6wXixL2g%3d%3d","2024-04-28"
"THE HAMNA WAKAF FOUNDATION","000129M","17 Jul 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=LAfyMyxz9cQNCc5Gg9Zv0w%3d%3d","2024-04-28"
"WHITE STONE HALL FOUNDATION","000130M","27 Jul 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=YIaeyeBXsiFO6WoKiK1f0A%3d%3d","2024-04-28"
"THE CORBUSIER FOUNDATION","000131M","7 Aug 2017","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Y2KhZoQL10Ek1%2fhwZIji3w%3d%3d","2024-04-28"
"THE TH17 FOUNDATION","000132M","8 Aug 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=hVVsblP3%2bhBYOP23HVQP1Q%3d%3d","2024-04-28"
"SYNAPSE FOUNDATION","000133M","16 Aug 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=QEdqtBYRxVcQfSyjfgB%2bew%3d%3d","2024-04-28"
"The Oak Leaf Foundation","000134M","21 Aug 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=X%2bY6b6UoYN323JLYKZdlnw%3d%3d","2024-04-28"
"THE DOUBLE C FOUNDATION","000135M","12 Sep 2017","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=x6lSnr4lV2e36F3fvtr0XQ%3d%3d","2024-04-28"
"THE KNOX FOUNDATION","000136M","13 Sep 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=BoDtTb7cosS2n5wl2MZuUA%3d%3d","2024-04-28"
"GRAPEFORD FOUNDATION","000137M","19 Sep 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=qgsoPUWGwH9hNwcF1ZcyHw%3d%3d","2024-04-28"
"GREENFORD FOUNDATION","000138M","20 Sep 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=oXyq1DZmCrEHsw0hN9yUQg%3d%3d","2024-04-28"
"BLOCKPASS FOUNDATION","000139M","22 Sep 2017","Dissolved","Foundation","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bAEhg54mywNzRM8qmWqOlA%3d%3d","2024-04-28"
"KYC PROTOCOL FOUNDATION","000139M","22 Sep 2017","Dissolved","Foundation","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bAEhg54mywNzRM8qmWqOlA%3d%3d","2024-04-28"
"BLOCKPASS FOUNDATION","000139M","22 Sep 2017","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bAEhg54mywNzRM8qmWqOlA%3d%3d","2024-04-28"
"THE CROPREDY FOUNDATION","000140M","11 Oct 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Robf3tkjF%2butlWAE56NC6Q%3d%3d","2024-04-28"
"BLOCKCHAIN SOLUTIONS FOUNDATION","000141M","13 Oct 2017","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=nVb%2fbMjJKIGAUXVNEyiMCQ%3d%3d","2024-04-28"
"GRANGESILVIA FOUNDATION","000142M","13 Oct 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Eazli9nNeINmloo2H%2b2s%2fQ%3d%3d","2024-04-28"
"GARDFORD FOUNDATION","000143M","20 Oct 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=41ubxQs5XjaYkmuXb90qtg%3d%3d","2024-04-28"
"INK ONE (2017) FOUNDATION","000144M","27 Oct 2017","Dissolved","Foundation","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=IPm4wkL0thWlx2pKS8Xfrg%3d%3d","2024-04-28"
"INK LABS FOUNDATION","000144M","27 Oct 2017","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=IPm4wkL0thWlx2pKS8Xfrg%3d%3d","2024-04-28"
"CEDAS FOUNDATION","000145M","3 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=H7mHjGzWj6kBbiGh9k3JWw%3d%3d","2024-04-28"
"ANN & ALAN POTTS FOUNDATION","000146M","7 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Yk4ORJ1vY2SStyTSv9%2fmqQ%3d%3d","2024-04-28"
"PS LAKEISLE FOUNDATION","000147M","13 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=InLNAeV23WB7Hd%2bUFZtCdg%3d%3d","2024-04-28"
"SLEAHCIM FOUNDATION","000148M","14 Nov 2017","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=VMaquUozTqadAZVa4aGkTw%3d%3d","2024-04-28"
"LAPETUS FOUNDATION","000149M","20 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=P4e8vxy%2fieaNAwnmR%2bHT%2bg%3d%3d","2024-04-28"
"BOND PORT FOUNDATION","000150M","20 Nov 2017","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=LwB%2bc5RDWfss8Lj951taJw%3d%3d","2024-04-28"
"ORKSTON FOUNDATION","000151M","21 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=CUD91MWuW15xRpy8qhg8iw%3d%3d","2024-04-28"
"THE BRINDLEY FOUNDATION","000152M","21 Nov 2017","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=FQ6yGVdsXhiCQ0%2bNhHIJDA%3d%3d","2024-04-28"
"THE BLACKFRIARS FOUNDATION","000153M","21 Nov 2017","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=m3tsl9VS8LrNXh8pdT4QaA%3d%3d","2024-04-28"
"FONTON FOUNDATION","000154M","22 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=tejrFzJn0QDzXJyBVtajPg%3d%3d","2024-04-28"
"THE ARCHIMEDES FOUNDATION","000155M","23 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=9RvGMn%2brB852t0GQNZXIvw%3d%3d","2024-04-28"
"HOLYCROSS FOUNDATION","000156M","23 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=4PsxSkT80MXmWO2zchcD9Q%3d%3d","2024-04-28"
"ARISS FOUNDATION","000157M","23 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=sdnLi1j5G30y9wxfCwT2yw%3d%3d","2024-04-28"
"CMCE PROMOTIONS FOUNDATION","000158M","27 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=bs516OFxQ1ZlikUvLQbkcA%3d%3d","2024-04-28"
"MEGENNIUM FOUNDATION","000159M","27 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ed%2ffRF8h2CjGPpLKLvHG%2fA%3d%3d","2024-04-28"
"CONARD FOUNDATION","000160M","27 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=g7Cj8AfUGGLuxXgmN3ioNw%3d%3d","2024-04-28"
"SAGEFORD FOUNDATION","000161M","28 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=FOa7ZTa60vDIahFNEzegQw%3d%3d","2024-04-28"
"TANSYVILLE FOUNDATION","000162M","28 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2b4lJ6Iv1yD%2bVRabgF8OCNA%3d%3d","2024-04-28"
"BLAYDEN FOUNDATION","000163M","28 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=cPexOtibpt1B6%2fbdnws4ew%3d%3d","2024-04-28"
"EDELFORD FOUNDATION","000164M","28 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=fzfe0oGlnQYXoIcSLWr%2fTA%3d%3d","2024-04-28"
"KELSO FOUNDATION","000165M","28 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=CM3FWfVYQLEOqFbAxoerwQ%3d%3d","2024-04-28"
"ZEST FOUNDATION","000166M","28 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=PAE1nfBFwUaHofq4PWX2Gw%3d%3d","2024-04-28"
"THE LC FOUNDATION","000167M","30 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=xnPwjJ83fc%2fvDWM26BbRgQ%3d%3d","2024-04-28"
"BURYWOOD FOUNDATION","000168M","30 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kgstPjkjpZv1%2f0fMPHvdLw%3d%3d","2024-04-28"
"RICTORIS FOUNDATION","000169M","30 Nov 2017","Dissolved","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bVZhP7Z6dMth2xKy1Op%2b2A%3d%3d","2024-04-28"
"BRIDGELOT FOUNDATION","000170M","30 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=hxLkwfD5pOlK9O5pWyPCug%3d%3d","2024-04-28"
"JIOFORA FOUNDATION","000171M","30 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=F5lVktfIupRSejd0K0IuSQ%3d%3d","2024-04-28"
"RINGROVE FOUNDATION","000172M","30 Nov 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Vbklfo%2b5B2PV9Vabl%2f2l2A%3d%3d","2024-04-28"
"O'FLYNN CONSTRUCTION (WILLOWDALE) FOUNDATION","000173M","4 Dec 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kfue6Gk5j%2bGkyC5FUEhzng%3d%3d","2024-04-28"
"OFCP (SHELDALE) FOUNDATION","000174M","4 Dec 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=lp8ebCVg9VAicn%2b1%2bSvWjg%3d%3d","2024-04-28"
"SNAPEFORD FOUNDATION","000175M","4 Dec 2017","Live","Foundation","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XdF73arkg8Cwxc8bmlqZZA%3d%3d","2024-04-28"
