"osm_id","osm_type","osm_url","lat","lon","addr:postcode","source:addr:postcode"
"149945554","way","https://osm.org/way/149945554","","","IM5 1SW",""
"150967027","way","https://osm.org/way/150967027","","","IM5 1RH",""
"151084483","way","https://osm.org/way/151084483","","","IM5 1PX",""
"151084494","way","https://osm.org/way/151084494","","","IM5 1PX",""
"151084509","way","https://osm.org/way/151084509","","","IM5 1PX",""
"151084512","way","https://osm.org/way/151084512","","","IM5 1PX",""
"151084525","way","https://osm.org/way/151084525","","","IM5 1PX",""
"151084526","way","https://osm.org/way/151084526","","","IM5 1PX",""
"151084528","way","https://osm.org/way/151084528","","","IM5 1PX",""
"151084563","way","https://osm.org/way/151084563","","","IM5 1PX",""
"151084608","way","https://osm.org/way/151084608","","","IM5 1PX",""
"151084609","way","https://osm.org/way/151084609","","","IM5 1PX",""
"151087546","way","https://osm.org/way/151087546","","","IM5 1PY",""
"152622117","way","https://osm.org/way/152622117","","","IM4 1BF",""
"152690552","way","https://osm.org/way/152690552","","","IM1 2QG",""
"152690553","way","https://osm.org/way/152690553","","","IM1 2QG",""
"152690555","way","https://osm.org/way/152690555","","","IM1 2QA",""
"152690560","way","https://osm.org/way/152690560","","","IM1 2QA",""
"152690563","way","https://osm.org/way/152690563","","","IM1 2QA",""
"152690565","way","https://osm.org/way/152690565","","","IM1 2QA",""
"152690568","way","https://osm.org/way/152690568","","","IM1 2QA",""
"152690571","way","https://osm.org/way/152690571","","","IM1 2QA",""
"152690574","way","https://osm.org/way/152690574","","","IM1 2QA",""
"152690578","way","https://osm.org/way/152690578","","","IM1 2QA",""
"152690581","way","https://osm.org/way/152690581","","","IM1 2QA",""
"152690587","way","https://osm.org/way/152690587","","","IM1 2QG",""
"152690589","way","https://osm.org/way/152690589","","","IM1 2QG",""
"152690590","way","https://osm.org/way/152690590","","","IM1 2QG",""
"152690593","way","https://osm.org/way/152690593","","","IM1 2QG",""
"157913784","way","https://osm.org/way/157913784","","","IM2 4NR",""
"158601622","way","https://osm.org/way/158601622","","","IM9 1HT",""
"158601623","way","https://osm.org/way/158601623","","","IM9 1HT",""
"158601624","way","https://osm.org/way/158601624","","","IM9 1HT",""
"158601625","way","https://osm.org/way/158601625","","","IM9 1HT",""
"158601626","way","https://osm.org/way/158601626","","","IM9 1HT",""
"158601627","way","https://osm.org/way/158601627","","","IM9 1HT",""
"158601628","way","https://osm.org/way/158601628","","","IM9 1HT",""
"158601629","way","https://osm.org/way/158601629","","","IM9 1HT",""
"158601630","way","https://osm.org/way/158601630","","","IM9 1HT",""
"158601631","way","https://osm.org/way/158601631","","","IM9 1HT",""
"158683961","way","https://osm.org/way/158683961","","","IM4 3ES",""
"158973759","way","https://osm.org/way/158973759","","","IM9 6AR",""
"158973761","way","https://osm.org/way/158973761","","","IM9 6AE",""
"158973978","way","https://osm.org/way/158973978","","","IM9 6AQ",""
"159151053","way","https://osm.org/way/159151053","","","IM9 2AT",""
"159381722","way","https://osm.org/way/159381722","","","IM5 3BG",""
"159599531","way","https://osm.org/way/159599531","","","IM9 1EX",""
"159599541","way","https://osm.org/way/159599541","","","IM9 1ES",""
"159599544","way","https://osm.org/way/159599544","","","IM9 1EH",""
"159599546","way","https://osm.org/way/159599546","","","IM9 1EG",""
"159599550","way","https://osm.org/way/159599550","","","IM9 1EG",""
"159599563","way","https://osm.org/way/159599563","","","IM9 1EG",""
"159599564","way","https://osm.org/way/159599564","","","IM9 1EG",""
"159599568","way","https://osm.org/way/159599568","","","IM9 1ES",""
"159599572","way","https://osm.org/way/159599572","","","IM9 1EH",""
"159599573","way","https://osm.org/way/159599573","","","IM9 1EG",""
"159599577","way","https://osm.org/way/159599577","","","IM9 1EH",""
"159599578","way","https://osm.org/way/159599578","","","IM9 1EG",""
"159599582","way","https://osm.org/way/159599582","","","IM9 1EH",""
"159753877","way","https://osm.org/way/159753877","","","IM2 2BZ",""
"160411570","way","https://osm.org/way/160411570","","","IM4 6DE",""
"160411573","way","https://osm.org/way/160411573","","","IM4 6AL",""
"162110745","way","https://osm.org/way/162110745","","","IM9 5AQ",""
"162782082","way","https://osm.org/way/162782082","","","IM8 2LF",""
"162913664","way","https://osm.org/way/162913664","","","IM9 6PS",""
"163630123","way","https://osm.org/way/163630123","","","IM9 1BL",""
"163630124","way","https://osm.org/way/163630124","","","IM9 1BL",""
"163630125","way","https://osm.org/way/163630125","","","IM9 1BL",""
"163630126","way","https://osm.org/way/163630126","","","IM9 1BL",""
"163759544","way","https://osm.org/way/163759544","","","IM9 6LA",""
"163759545","way","https://osm.org/way/163759545","","","IM9 6LE",""
"164658113","way","https://osm.org/way/164658113","","","IM2 3LF",""
"164658115","way","https://osm.org/way/164658115","","","IM1 2HQ",""
"164658117","way","https://osm.org/way/164658117","","","IM1 3JX",""
"164658119","way","https://osm.org/way/164658119","","","IM1 3JX",""
"165129858","way","https://osm.org/way/165129858","","","IM2 6LX",""
"165129865","way","https://osm.org/way/165129865","","","IM2 6LX",""
"165129870","way","https://osm.org/way/165129870","","","IM2 6LX",""
"165129875","way","https://osm.org/way/165129875","","","IM2 6LX",""
"165129876","way","https://osm.org/way/165129876","","","IM2 6LX",""
"165795669","way","https://osm.org/way/165795669","","","IM5 3BG",""
"165849969","way","https://osm.org/way/165849969","","","IM6 1AU",""
"165849970","way","https://osm.org/way/165849970","","","IM6 1AU",""
"166047471","way","https://osm.org/way/166047471","","","IM9 4BP",""
"166769399","way","https://osm.org/way/166769399","","","IM4 3LQ",""
"166769400","way","https://osm.org/way/166769400","","","IM4 3LQ",""
"167230581","way","https://osm.org/way/167230581","","","IM9 6AQ",""
"169812273","way","https://osm.org/way/169812273","","","IM7 4AP",""
"169812275","way","https://osm.org/way/169812275","","","IM7 4AP",""
"169812277","way","https://osm.org/way/169812277","","","IM7 4AJ",""
"169812278","way","https://osm.org/way/169812278","","","IM7 4AJ",""
"170244853","way","https://osm.org/way/170244853","","","IM7 1HP",""
"171845731","way","https://osm.org/way/171845731","","","IM4 3HQ",""
"182594363","way","https://osm.org/way/182594363","","","IM2 3QU","Isle of Man Government Planning Applications"
"182594372","way","https://osm.org/way/182594372","","","IM1 4EQ",""
"183946915","way","https://osm.org/way/183946915","","","IM4 1EE",""
"184773188","way","https://osm.org/way/184773188","","","IM4 7BE",""
"186059472","way","https://osm.org/way/186059472","","","IM4 4QB",""
"186059473","way","https://osm.org/way/186059473","","","IM4 4TB",""
"186059474","way","https://osm.org/way/186059474","","","IM4 4QD",""
"186059477","way","https://osm.org/way/186059477","","","IM4 4QD",""
"186059478","way","https://osm.org/way/186059478","","","IM4 4QD",""
"186059479","way","https://osm.org/way/186059479","","","IM4 4QD",""
"186072536","way","https://osm.org/way/186072536","","","IM1 5BW",""
"186072547","way","https://osm.org/way/186072547","","","IM1 5BP",""
"186072550","way","https://osm.org/way/186072550","","","IM1 5BX",""
"186123467","way","https://osm.org/way/186123467","","","IM1 5BF",""
"186129177","way","https://osm.org/way/186129177","","","IM1 5PA",""
"186129707","way","https://osm.org/way/186129707","","","IM1 5AX",""
"186129715","way","https://osm.org/way/186129715","","","IM1 5AT",""
"186150178","way","https://osm.org/way/186150178","","","IM4 1EH",""
"186153191","way","https://osm.org/way/186153191","","","IM1 5AS",""
"186154198","way","https://osm.org/way/186154198","","","IM1 5AX",""
"186154200","way","https://osm.org/way/186154200","","","IM1 5AX",""
"186154205","way","https://osm.org/way/186154205","","","IM1 5AX",""
"186154206","way","https://osm.org/way/186154206","","","IM1 5BT",""
"186154209","way","https://osm.org/way/186154209","","","IM1 5AX",""
"186156397","way","https://osm.org/way/186156397","","","IM1 5AY",""
"186156398","way","https://osm.org/way/186156398","","","IM1 5AY",""
"186156404","way","https://osm.org/way/186156404","","","IM1 5BR",""
"186156409","way","https://osm.org/way/186156409","","","IM1 5BS",""
"186224969","way","https://osm.org/way/186224969","","","IM2 1NN",""
"186412560","way","https://osm.org/way/186412560","","","IM1 5AP",""
"186412563","way","https://osm.org/way/186412563","","","IM1 5AP",""
"186412568","way","https://osm.org/way/186412568","","","IM1 5AR",""
"186412571","way","https://osm.org/way/186412571","","","IM1 5AJ",""
"186415858","way","https://osm.org/way/186415858","","","IM1 5BG",""
"186577512","way","https://osm.org/way/186577512","","","IM1 5AF",""
"197596915","way","https://osm.org/way/197596915","","","IM4 1EB",""
"201284925","way","https://osm.org/way/201284925","","","IM9 4LY",""
"204133175","way","https://osm.org/way/204133175","","","IM2 2QR",""
"204133176","way","https://osm.org/way/204133176","","","IM2 2QR",""
"211829990","way","https://osm.org/way/211829990","","","IM2 5DA",""
"217428467","way","https://osm.org/way/217428467","","","IM4 3HE","Isle of Man Government Planning Applications"
"217431782","way","https://osm.org/way/217431782","","","IM4 3EB","Isle of Man Government Land Registry Land Transactions"
"217675477","way","https://osm.org/way/217675477","","","IM4 3BD","Isle of Man Government Land Registry Land Transactions"
"217675493","way","https://osm.org/way/217675493","","","IM4 3BD","Isle of Man Government Land Registry Land Transactions"
"217675494","way","https://osm.org/way/217675494","","","IM4 3BD","Isle of Man Government Land Registry Land Transactions"
"217675540","way","https://osm.org/way/217675540","","","IM4 3ED","Isle of Man Government Land Registry Land Transactions"
"217687654","way","https://osm.org/way/217687654","","","IM5 3AL",""
"218184134","way","https://osm.org/way/218184134","","","IM9 1NU",""
"218184135","way","https://osm.org/way/218184135","","","IM9 1NU",""
"218184136","way","https://osm.org/way/218184136","","","IM9 1PN",""
"218184137","way","https://osm.org/way/218184137","","","IM9 1PN",""
"218184138","way","https://osm.org/way/218184138","","","IM9 1NT",""
"218184139","way","https://osm.org/way/218184139","","","IM9 1PN",""
"218184140","way","https://osm.org/way/218184140","","","IM9 1PN",""
"218184141","way","https://osm.org/way/218184141","","","IM9 1PN",""
"218184142","way","https://osm.org/way/218184142","","","IM9 1NT",""
"218184143","way","https://osm.org/way/218184143","","","IM9 1PN",""
"218184144","way","https://osm.org/way/218184144","","","IM9 1PN",""
"218543449","way","https://osm.org/way/218543449","","","IM9 1NW",""
"218543450","way","https://osm.org/way/218543450","","","IM9 1NF",""
"218543451","way","https://osm.org/way/218543451","","","IM9 1NH",""
"218543452","way","https://osm.org/way/218543452","","","IM9 1NQ",""
"218543453","way","https://osm.org/way/218543453","","","IM9 1NJ",""
"218543454","way","https://osm.org/way/218543454","","","IM9 1NH",""
"218543455","way","https://osm.org/way/218543455","","","IM9 1NQ",""
"218543456","way","https://osm.org/way/218543456","","","IM9 1NJ",""
"218543457","way","https://osm.org/way/218543457","","","IM9 1NH",""
"218543458","way","https://osm.org/way/218543458","","","IM9 1NQ",""
"218543459","way","https://osm.org/way/218543459","","","IM9 1NL",""
"218543460","way","https://osm.org/way/218543460","","","IM9 1NF",""
"218543461","way","https://osm.org/way/218543461","","","IM9 1NP",""
"218543462","way","https://osm.org/way/218543462","","","IM9 1NH",""
"218543463","way","https://osm.org/way/218543463","","","IM9 1NQ",""
"218543464","way","https://osm.org/way/218543464","","","IM9 1NL",""
"218543465","way","https://osm.org/way/218543465","","","IM9 1NF",""
"218543466","way","https://osm.org/way/218543466","","","IM9 1NL",""
"218543467","way","https://osm.org/way/218543467","","","IM9 1NH",""
"218543468","way","https://osm.org/way/218543468","","","IM9 1NQ",""
"218543469","way","https://osm.org/way/218543469","","","IM9 1NH",""
"218543470","way","https://osm.org/way/218543470","","","IM9 1NQ",""
"218543471","way","https://osm.org/way/218543471","","","IM9 1NL",""
"218543472","way","https://osm.org/way/218543472","","","IM9 1NF",""
"218543473","way","https://osm.org/way/218543473","","","IM9 1NH",""
"218543474","way","https://osm.org/way/218543474","","","IM9 1NQ",""
"218543475","way","https://osm.org/way/218543475","","","IM9 1NL",""
"218543476","way","https://osm.org/way/218543476","","","IM9 1NF",""
"218543477","way","https://osm.org/way/218543477","","","IM9 1NF",""
"218543478","way","https://osm.org/way/218543478","","","IM9 1NH",""
"218543479","way","https://osm.org/way/218543479","","","IM9 1NL",""
"218543480","way","https://osm.org/way/218543480","","","IM9 1NF",""
"218543481","way","https://osm.org/way/218543481","","","IM9 1NH",""
"218543482","way","https://osm.org/way/218543482","","","IM9 1NL",""
"218543483","way","https://osm.org/way/218543483","","","IM9 1NF",""
"218543484","way","https://osm.org/way/218543484","","","IM9 1NL",""
"218543485","way","https://osm.org/way/218543485","","","IM9 1NP",""
"218543486","way","https://osm.org/way/218543486","","","IM9 1NL",""
"218543487","way","https://osm.org/way/218543487","","","IM9 1NH",""
"218543488","way","https://osm.org/way/218543488","","","IM9 1NQ",""
"218543489","way","https://osm.org/way/218543489","","","IM9 1NJ",""
"218543490","way","https://osm.org/way/218543490","","","IM9 1NN",""
"218543491","way","https://osm.org/way/218543491","","","IM9 1NN",""
"218543492","way","https://osm.org/way/218543492","","","IM9 1NN",""
"218543493","way","https://osm.org/way/218543493","","","IM9 1NN",""
"218543494","way","https://osm.org/way/218543494","","","IM9 1NN",""
"218543495","way","https://osm.org/way/218543495","","","IM9 1NN",""
"218543496","way","https://osm.org/way/218543496","","","IM9 1NN",""
"218543497","way","https://osm.org/way/218543497","","","IM9 1NW",""
"218543498","way","https://osm.org/way/218543498","","","IM9 1NN",""
"218543499","way","https://osm.org/way/218543499","","","IM9 1NN",""
"218543500","way","https://osm.org/way/218543500","","","IM9 1NN",""
"218543501","way","https://osm.org/way/218543501","","","IM9 1NH",""
"218543502","way","https://osm.org/way/218543502","","","IM9 1NQ",""
"218543503","way","https://osm.org/way/218543503","","","IM9 1NJ",""
"218543504","way","https://osm.org/way/218543504","","","IM9 1NN",""
"218543505","way","https://osm.org/way/218543505","","","IM9 1NN",""
"218543506","way","https://osm.org/way/218543506","","","IM9 1NN",""
"218543507","way","https://osm.org/way/218543507","","","IM9 1NN",""
"218543508","way","https://osm.org/way/218543508","","","IM9 1NN",""
"218543509","way","https://osm.org/way/218543509","","","IM9 1NN",""
"218543510","way","https://osm.org/way/218543510","","","IM9 1NN",""
"218543511","way","https://osm.org/way/218543511","","","IM9 1NN",""
"218543512","way","https://osm.org/way/218543512","","","IM9 1NN",""
"218543513","way","https://osm.org/way/218543513","","","IM9 1NN",""
"218543514","way","https://osm.org/way/218543514","","","IM9 1NH",""
"218543515","way","https://osm.org/way/218543515","","","IM9 1NQ",""
"218543516","way","https://osm.org/way/218543516","","","IM9 1NJ",""
"218543517","way","https://osm.org/way/218543517","","","IM9 1NJ",""
"218543518","way","https://osm.org/way/218543518","","","IM9 1NJ",""
"218543519","way","https://osm.org/way/218543519","","","IM9 1NJ",""
"218543520","way","https://osm.org/way/218543520","","","IM9 1NJ",""
"218543521","way","https://osm.org/way/218543521","","","IM9 1NJ",""
"218543522","way","https://osm.org/way/218543522","","","IM9 1NJ",""
"218543523","way","https://osm.org/way/218543523","","","IM9 1NJ",""
"218543524","way","https://osm.org/way/218543524","","","IM9 1NJ",""
"218543525","way","https://osm.org/way/218543525","","","IM9 1NJ",""
"218543526","way","https://osm.org/way/218543526","","","IM9 1NJ",""
"218543527","way","https://osm.org/way/218543527","","","IM9 1NH",""
"218543528","way","https://osm.org/way/218543528","","","IM9 1NQ",""
"218543529","way","https://osm.org/way/218543529","","","IM9 1NJ",""
"218543530","way","https://osm.org/way/218543530","","","IM9 1NH",""
"218543531","way","https://osm.org/way/218543531","","","IM9 1NQ",""
"218543532","way","https://osm.org/way/218543532","","","IM9 1NJ",""
"218543533","way","https://osm.org/way/218543533","","","IM9 1NH",""
"218543534","way","https://osm.org/way/218543534","","","IM9 1NQ",""
"218543535","way","https://osm.org/way/218543535","","","IM9 1NJ",""
"218543536","way","https://osm.org/way/218543536","","","IM9 1NH",""
"218543537","way","https://osm.org/way/218543537","","","IM9 1NQ",""
"218543538","way","https://osm.org/way/218543538","","","IM9 1NJ",""
"218543539","way","https://osm.org/way/218543539","","","IM9 1NH",""
"218543540","way","https://osm.org/way/218543540","","","IM9 1NQ",""
"218543541","way","https://osm.org/way/218543541","","","IM9 1NJ",""
"218668827","way","https://osm.org/way/218668827","","","IM9 1PA",""
"218668832","way","https://osm.org/way/218668832","","","IM9 1HY",""
"218668835","way","https://osm.org/way/218668835","","","IM9 1HT",""
"218668841","way","https://osm.org/way/218668841","","","IM9 1HU",""
"218668845","way","https://osm.org/way/218668845","","","IM9 1HU",""
"218668848","way","https://osm.org/way/218668848","","","IM9 1HT",""
"218668849","way","https://osm.org/way/218668849","","","IM9 1HU",""
"218668852","way","https://osm.org/way/218668852","","","IM9 1HS",""
"218668856","way","https://osm.org/way/218668856","","","IM9 1HU",""
"218668859","way","https://osm.org/way/218668859","","","IM9 1HU",""
"218668862","way","https://osm.org/way/218668862","","","IM9 1HU",""
"218668864","way","https://osm.org/way/218668864","","","IM9 1HS",""
"218668867","way","https://osm.org/way/218668867","","","IM9 1HU",""
"218668869","way","https://osm.org/way/218668869","","","IM9 1HU",""
"218668871","way","https://osm.org/way/218668871","","","IM9 1HS",""
"218668873","way","https://osm.org/way/218668873","","","IM9 1HU",""
"218668876","way","https://osm.org/way/218668876","","","IM9 1HU",""
"218668879","way","https://osm.org/way/218668879","","","IM9 1HU",""
"218668882","way","https://osm.org/way/218668882","","","IM9 1HU",""
"218668883","way","https://osm.org/way/218668883","","","IM9 1HS",""
"218668884","way","https://osm.org/way/218668884","","","IM9 1HX",""
"218668885","way","https://osm.org/way/218668885","","","IM9 1HS",""
"218668886","way","https://osm.org/way/218668886","","","IM9 1HU",""
"218668887","way","https://osm.org/way/218668887","","","IM9 1HS",""
"218668888","way","https://osm.org/way/218668888","","","IM9 1HS",""
"218668889","way","https://osm.org/way/218668889","","","IM9 1HX",""
"218668890","way","https://osm.org/way/218668890","","","IM9 1HS",""
"218668891","way","https://osm.org/way/218668891","","","IM9 1HU",""
"218668892","way","https://osm.org/way/218668892","","","IM9 1HS",""
"218668893","way","https://osm.org/way/218668893","","","IM9 1HS",""
"218668894","way","https://osm.org/way/218668894","","","IM9 1HX",""
"218668895","way","https://osm.org/way/218668895","","","IM9 1PB",""
"218668896","way","https://osm.org/way/218668896","","","IM9 1HU",""
"218668897","way","https://osm.org/way/218668897","","","IM9 1HS",""
"218668898","way","https://osm.org/way/218668898","","","IM9 1HX",""
"218668899","way","https://osm.org/way/218668899","","","IM9 1HU",""
"218668900","way","https://osm.org/way/218668900","","","IM9 1HS",""
"218668901","way","https://osm.org/way/218668901","","","IM9 1HX",""
"218668902","way","https://osm.org/way/218668902","","","IM9 1HX",""
"218668903","way","https://osm.org/way/218668903","","","IM9 1HT",""
"218668904","way","https://osm.org/way/218668904","","","IM9 1HU",""
"218668905","way","https://osm.org/way/218668905","","","IM9 1HX",""
"218668906","way","https://osm.org/way/218668906","","","IM9 1HX",""
"218668907","way","https://osm.org/way/218668907","","","IM9 1HX",""
"218668908","way","https://osm.org/way/218668908","","","IM9 1HX",""
"218668909","way","https://osm.org/way/218668909","","","IM9 1HX",""
"218668910","way","https://osm.org/way/218668910","","","IM9 1HX",""
"218668911","way","https://osm.org/way/218668911","","","IM9 1HX",""
"218668912","way","https://osm.org/way/218668912","","","IM9 1HX",""
"218668913","way","https://osm.org/way/218668913","","","IM9 1HX",""
"218668914","way","https://osm.org/way/218668914","","","IM9 1HU",""
"218668915","way","https://osm.org/way/218668915","","","IM9 1HY",""
"218668916","way","https://osm.org/way/218668916","","","IM9 1HY",""
"218668917","way","https://osm.org/way/218668917","","","IM9 1HY",""
"218668918","way","https://osm.org/way/218668918","","","IM9 1HY",""
"218668919","way","https://osm.org/way/218668919","","","IM9 1PA",""
"218668920","way","https://osm.org/way/218668920","","","IM9 1HY",""
"218668921","way","https://osm.org/way/218668921","","","IM9 1HY",""
"218668922","way","https://osm.org/way/218668922","","","IM9 1HY",""
"218668923","way","https://osm.org/way/218668923","","","IM9 1HY",""
"218668924","way","https://osm.org/way/218668924","","","IM9 1HY",""
"218668925","way","https://osm.org/way/218668925","","","IM9 1HT",""
"218668926","way","https://osm.org/way/218668926","","","IM9 1HU",""
"218668927","way","https://osm.org/way/218668927","","","IM9 1HY",""
"218668928","way","https://osm.org/way/218668928","","","IM9 1HY",""
"218668929","way","https://osm.org/way/218668929","","","IM9 1HY",""
"218668930","way","https://osm.org/way/218668930","","","IM9 1HY",""
"218668931","way","https://osm.org/way/218668931","","","IM9 1HY",""
"218668932","way","https://osm.org/way/218668932","","","IM9 1HY",""
"218668933","way","https://osm.org/way/218668933","","","IM9 1HY",""
"218668934","way","https://osm.org/way/218668934","","","IM9 1HY",""
"218668935","way","https://osm.org/way/218668935","","","IM9 1HY",""
"218668936","way","https://osm.org/way/218668936","","","IM9 1HU",""
"218668937","way","https://osm.org/way/218668937","","","IM9 1HY",""
"218668938","way","https://osm.org/way/218668938","","","IM9 1HT",""
"218668939","way","https://osm.org/way/218668939","","","IM9 1HU",""
"218668940","way","https://osm.org/way/218668940","","","IM9 1HU",""
"218668941","way","https://osm.org/way/218668941","","","IM9 1HT",""
"218668942","way","https://osm.org/way/218668942","","","IM9 1HU",""
"218669333","way","https://osm.org/way/218669333","","","IM9 1NY",""
"218669334","way","https://osm.org/way/218669334","","","IM9 1NY",""
"218669335","way","https://osm.org/way/218669335","","","IM9 1NY",""
"218669336","way","https://osm.org/way/218669336","","","IM9 1NY",""
"218669337","way","https://osm.org/way/218669337","","","IM9 1NY",""
"218669338","way","https://osm.org/way/218669338","","","IM9 1NY",""
"218669339","way","https://osm.org/way/218669339","","","IM9 1NY",""
"218669340","way","https://osm.org/way/218669340","","","IM9 1NY",""
"218669341","way","https://osm.org/way/218669341","","","IM9 1NY",""
"218669342","way","https://osm.org/way/218669342","","","IM9 1NY",""
"218669343","way","https://osm.org/way/218669343","","","IM9 1NY",""
"218669344","way","https://osm.org/way/218669344","","","IM9 1NY",""
"218669346","way","https://osm.org/way/218669346","","","IM9 1NY",""
"218669347","way","https://osm.org/way/218669347","","","IM9 1NY",""
"218669348","way","https://osm.org/way/218669348","","","IM9 1NY",""
"218669349","way","https://osm.org/way/218669349","","","IM9 1NY",""
"218669350","way","https://osm.org/way/218669350","","","IM9 1NY",""
"220147190","way","https://osm.org/way/220147190","","","IM9 1TL",""
"220147192","way","https://osm.org/way/220147192","","","IM9 1TL",""
"220147195","way","https://osm.org/way/220147195","","","IM9 1TL",""
"220277571","way","https://osm.org/way/220277571","","","IM9 2EF",""
"220293517","way","https://osm.org/way/220293517","","","IM9 1HR",""
"220293518","way","https://osm.org/way/220293518","","","IM9 1HL",""
"220293519","way","https://osm.org/way/220293519","","","IM9 1HL",""
"220293520","way","https://osm.org/way/220293520","","","IM9 1HL",""
"220293521","way","https://osm.org/way/220293521","","","IM9 1HP",""
"220293522","way","https://osm.org/way/220293522","","","IM9 1HF",""
"220293523","way","https://osm.org/way/220293523","","","IM9 1HP",""
"220293525","way","https://osm.org/way/220293525","","","IM9 1HP",""
"220293526","way","https://osm.org/way/220293526","","","IM9 1HP",""
"220293527","way","https://osm.org/way/220293527","","","IM9 1HP",""
"220293528","way","https://osm.org/way/220293528","","","IM9 1HP",""
"220293529","way","https://osm.org/way/220293529","","","IM9 1HR",""
"220293530","way","https://osm.org/way/220293530","","","IM9 1HR",""
"220293531","way","https://osm.org/way/220293531","","","IM9 1HR",""
"220293532","way","https://osm.org/way/220293532","","","IM9 1HL",""
"220293533","way","https://osm.org/way/220293533","","","IM9 1HL",""
"220293534","way","https://osm.org/way/220293534","","","IM9 1HR",""
"220293535","way","https://osm.org/way/220293535","","","IM9 1HP",""
"220293536","way","https://osm.org/way/220293536","","","IM9 1HF",""
"220293537","way","https://osm.org/way/220293537","","","IM9 1HL",""
"220293538","way","https://osm.org/way/220293538","","","IM9 1HR",""
"220293539","way","https://osm.org/way/220293539","","","IM9 1HL",""
"220293540","way","https://osm.org/way/220293540","","","IM9 1HR",""
"220293541","way","https://osm.org/way/220293541","","","IM9 1HL",""
"220293542","way","https://osm.org/way/220293542","","","IM9 1HR",""
"220293543","way","https://osm.org/way/220293543","","","IM9 1HR",""
"220293544","way","https://osm.org/way/220293544","","","IM9 1HR",""
"220293545","way","https://osm.org/way/220293545","","","IM9 1HR",""
"220293546","way","https://osm.org/way/220293546","","","IM9 1HP",""
"220293547","way","https://osm.org/way/220293547","","","IM9 1HP",""
"220293548","way","https://osm.org/way/220293548","","","IM9 1HP",""
"220293549","way","https://osm.org/way/220293549","","","IM9 1HP",""
"220293550","way","https://osm.org/way/220293550","","","IM9 1HP",""
"220293551","way","https://osm.org/way/220293551","","","IM9 1HF",""
"220293552","way","https://osm.org/way/220293552","","","IM9 1HP",""
"220293553","way","https://osm.org/way/220293553","","","IM9 1HP",""
"220293554","way","https://osm.org/way/220293554","","","IM9 1HF",""
"220293555","way","https://osm.org/way/220293555","","","IM9 1HP",""
"220293556","way","https://osm.org/way/220293556","","","IM9 1HF",""
"220293557","way","https://osm.org/way/220293557","","","IM9 1HP",""
"220293558","way","https://osm.org/way/220293558","","","IM9 1HF",""
"220293559","way","https://osm.org/way/220293559","","","IM9 1HP",""
"220293560","way","https://osm.org/way/220293560","","","IM9 1HF",""
"220293561","way","https://osm.org/way/220293561","","","IM9 1HP",""
"220293562","way","https://osm.org/way/220293562","","","IM9 1HF",""
"220293563","way","https://osm.org/way/220293563","","","IM9 1HP",""
"220371529","way","https://osm.org/way/220371529","","","IM9 1HZ",""
"220371530","way","https://osm.org/way/220371530","","","IM9 1HZ",""
"220371531","way","https://osm.org/way/220371531","","","IM9 1HZ",""
"220371532","way","https://osm.org/way/220371532","","","IM9 1HZ",""
"220371533","way","https://osm.org/way/220371533","","","IM9 1HZ",""
"220371534","way","https://osm.org/way/220371534","","","IM9 1HZ",""
"220371535","way","https://osm.org/way/220371535","","","IM9 1HZ",""
"220371536","way","https://osm.org/way/220371536","","","IM9 1HZ",""
"220371537","way","https://osm.org/way/220371537","","","IM9 1HZ",""
"220371538","way","https://osm.org/way/220371538","","","IM9 1HZ",""
"220371539","way","https://osm.org/way/220371539","","","IM9 1HZ",""
"220371540","way","https://osm.org/way/220371540","","","IM9 1HZ",""
"220371541","way","https://osm.org/way/220371541","","","IM9 1HZ",""
"220371542","way","https://osm.org/way/220371542","","","IM9 1HZ",""
"220371543","way","https://osm.org/way/220371543","","","IM9 1HZ",""
"220371544","way","https://osm.org/way/220371544","","","IM9 1HZ",""
"220371546","way","https://osm.org/way/220371546","","","IM9 1HZ",""
"220371547","way","https://osm.org/way/220371547","","","IM9 1HZ",""
"220371549","way","https://osm.org/way/220371549","","","IM9 1HZ",""
"220371550","way","https://osm.org/way/220371550","","","IM9 1HZ",""
"220371552","way","https://osm.org/way/220371552","","","IM9 1HZ",""
"220371553","way","https://osm.org/way/220371553","","","IM9 1HZ",""
"220371555","way","https://osm.org/way/220371555","","","IM9 1HZ",""
"220371556","way","https://osm.org/way/220371556","","","IM9 1HZ",""
"220371558","way","https://osm.org/way/220371558","","","IM9 1HZ",""
"220371560","way","https://osm.org/way/220371560","","","IM9 1HZ",""
"220371561","way","https://osm.org/way/220371561","","","IM9 1HZ",""
"220371563","way","https://osm.org/way/220371563","","","IM9 1HZ",""
"220371566","way","https://osm.org/way/220371566","","","IM9 1HZ",""
"220371567","way","https://osm.org/way/220371567","","","IM9 1HZ",""
"220371570","way","https://osm.org/way/220371570","","","IM9 1HZ",""
"220371571","way","https://osm.org/way/220371571","","","IM9 1HZ",""
"220371573","way","https://osm.org/way/220371573","","","IM9 1HZ",""
"220371575","way","https://osm.org/way/220371575","","","IM9 1HZ",""
"220371578","way","https://osm.org/way/220371578","","","IM9 1HZ",""
"220371582","way","https://osm.org/way/220371582","","","IM9 1HZ",""
"220371584","way","https://osm.org/way/220371584","","","IM9 1HZ",""
"220371592","way","https://osm.org/way/220371592","","","IM9 1HZ",""
"220371597","way","https://osm.org/way/220371597","","","IM9 1HZ",""
