"osm_id","osm_type","osm_url","lat","lon","name","name:en","name:gv","place","wikidata"
"475394065","node","https://osm.org/node/475394065","54.35969","-4.399915","Grenaby","","","farm",""
"475393106","node","https://osm.org/node/475393106","54.120242","-4.657987","Grenaby Farm","","","farm",""
"475393775","node","https://osm.org/node/475393775","54.112788","-4.650863","Grenaby Farm","","","farm",""
"475393817","node","https://osm.org/node/475393817","54.084808","-4.709652","Grenea","","","locality",""
"475393679","node","https://osm.org/node/475393679","54.33916","-4.391861","Grest Farm","","","farm",""
"475393203","node","https://osm.org/node/475393203","54.236718","-4.394017","Gretchvane","","","locality",""
"11204989596","node","https://osm.org/node/11204989596","54.233838","-4.398331","Gretchvane","","","locality",""
"11204989594","node","https://osm.org/node/11204989594","54.234011","-4.393074","Gretchveg","","","locality",""
"11204989597","node","https://osm.org/node/11204989597","54.232732","-4.397463","Gretchvoar","","","locality",""
"10145016509","node","https://osm.org/node/10145016509","54.134305","-4.733827","Grinnah Doo","","Grinnagh Doo","locality",""
"475394001","node","https://osm.org/node/475394001","54.179531","-4.427505","Groudle Glen","","","locality","Q5610833"
"475392843","node","https://osm.org/node/475392843","54.172769","-4.526182","Groves Cottage","","","farm",""
"10145016500","node","https://osm.org/node/10145016500","54.117277","-4.746808","Gub ny Traie Ruy","","Gub ny Traie Ruy","locality",""
"10141541813","node","https://osm.org/node/10141541813","54.068408","-4.61137","Gullet Buigh","","","locality",""
"10141541811","node","https://osm.org/node/10141541811","54.070717","-4.609142","Gullet Chreagh Moainee","","Chreagh Moainee","locality",""
"10141570925","node","https://osm.org/node/10141570925","54.054242","-4.632149","Gullet ny Guiy","","Gullet ny Guiy","locality",""
"10631218247","node","https://osm.org/node/10631218247","54.179022","-4.478556","Hailwood Court","","","locality",""
"8555436565","node","https://osm.org/node/8555436565","54.244116","-4.467352","Hailwood's Height","","","locality","Q5639284"
"475393878","node","https://osm.org/node/475393878","54.13023","-4.537555","Hampton Manor","","","farm",""
"10141541810","node","https://osm.org/node/10141541810","54.071536","-4.607682","Hango Broogh","","Hango Broogh","locality",""
